_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class
{'$oid': '5a132768741a2384e847c59f'},A14CWMXH8UTAFF,B000001A0U,Sean M. Kelly,"[0, 0]","From one of thre many 90's meetings of Lee Perry and British dj Mad Professor, this cd is a nice meeting of these 2 fertile minds.The results are pretty straight forward, (by Perry's standards) decent roots reggae. Perry's vocals dominate many of these tracks, and his voice is in fine form. The Dub Professor also sings some, which is an added bonus.While many other essential cds of Perry are around, this collection is a good one and showcases the meeting of 2 of dub music's great minds.",4.0,nice effort,969408000,"09 20, 2000",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5a2'},A35MKZURX0V9JL,B000001H2O,Bob,"[1, 1]",This is a great albuml I LOVE these guys and the music on this albuml is somthin Any metal fan should love!,5.0,AWSOME ALBUML,972345600,"10 24, 2000",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5a1'},A121X1GOQV01DW,B000001H0C,Gwac,"[1, 3]","Unorthodox is a great death metal album of it's time. I recommend it to anyone who likes classic Swedish death metal (early entombed, etc.). See the beginnings of a musical genius, Dan Swano.",4.0,a classic.,956707200,"04 26, 2000",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5a3'},AEUY86R8JQZWC,B000001H2O,Christopher Fryer,"[3, 3]","I did not know about Lake of Tears until I got Martin Popoff's Encyclopedia Of Heavy Metal in 1997. He gave it 10 out of 10 stars and I have to agree because there is not one bad song on this album. Each song has a cool groove, melodic lead guitar, good fantasy lyrics, and decent vocals. The moods created on some of the songs are fantastic! I would describe Lake Of Tears as slow to mid tempo metal with a bit of goth and a bit of Pink Floyd. They are one of the best undiscovered bands out there. Check out Forever Autumn and Black Brick road too!",5.0,A fantastic magical cd!!!,1075334400,"01 29, 2004",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5a4'},A13NPJ9WSOV91B,B000001H2O,Dale,"[5, 6]",Hey I have to say for those who love Dragonlance novels and Raistlin majere then you will love the track &quot;Raistlin &amp; the rose&quot; It has a nice steady beat throughout the song it is kind of hard to hear the words but after reviewing the lyrics it just like pops out at you the song is based on the legends trilogy between Raistlin &amp; crysania I really recomend this CD hell just for that one song it's really great I promis you want be disapointed in the song,5.0,For DragonLance fans,986774400,"04 9, 2001",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5a7'},A3GP5YP52BD4EX,B000001H2O,KOURKOULOS NIKOS,"[1, 1]",If you don't know about lake of tears this is the first album i suggest you to start with.Its not exactly metal or doom ...is Like Led Zeppelin playing more heavy. The feeling by hearing this album its a very good one.Its a little melancholic album but not so much like atmospheric metal and doom.You have to listen it . I'm sure anybody can love this album.Nice work,5.0,AMAZING ALBUM,1294704000,"01 11, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5a6'},A1O2XS7W1TUI13,B000001H0C,"W. Myers ""Thrashasaurus""","[1, 1]","After the EOS debut in '91 Nothing But Death Remains, which was more like a demo than a proper recording, EOS really found their trademark style with Unorthodox. If you are a fan of melodic death metal this album is a must. Some songs are kinda filler but overall great album. Don't waste your time with that ""best of"" album. Buy Unorthodox, Purgatory Afterglow and Crimson NOW!!!!",4.0,Edge of Sanity hit their stride.,1175904000,"04 7, 2007",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5a0'},AK8B26S9ATCN7,B000001H0C,Murat Batmaz,"[4, 4]","Dan Swano, despite his success with the Purgatory Afterglow and Crimson albums with Edge of Sanity, has said many times that his favourite EOS album has always been Unorthodox. I guess I can see why. First of all, those who call Edge of Sanity a melodic Death Metal band are wrong. EOS has never been merely a 'melodic' Death band to begin with; it's just that they stressed melody and the structure of their songs had powerful hooks that grab listeners by their balls. If you go back to the roots of this amazing band, you'll discover that their first three albums are the epitome of old school Death Metal with a proggressive approach.Unorthodox is the 1992 release of EOS, but most of the songs were written between 1989 and 1991. The music presented on this record is very raw in style, crushingly heavy and incredibly powerful. All aspects of Death Metal are served here and they are also enhanced by proggy overtones (remember Dan Swano is one of the biggest progheads ever). Added to the mold of the songcraft are non-metal elements such as piano, keyboards, violin and even cello. Make no mistake though, none of these instruments are used to overpower, but they are utilised to add colour and texture as well as immense variety. As ""Enigma"" kicks off after the short instrumental track, we are faced with strangely accessible time signatures that continue to shift, change and redefine themselves. Right after Dan Swano's clean vocals (also the only clean vocals on the entire album) the intense rhythm work played by Sami Nerberg (and Dan Swano himself) abounds with so much energy that it is hard stay unresponsive to the magic that shines through. ""Enigma"" consists of three 'psalms', namely ""The Blessing"", ""Celestial Dissension"" and ""The Loss of Hallowed Life"". The cerebral lyrical theme is utilised in a call-and-response kind of vocal delivery and with each passing second the riff architecture is further developed. It finally explodes into a chaotic wall of sound. While I happen to like ""Enigma"" best on this record, the rest of songs are far from filler. On ""In the Veins"" and ""Darker Than Black"", Dan's vocals are particularly raw, but not as refined as they are on the later EOS albums. However these vocals seem to fit the music a lot better. Keep in mind that Dan Swano was only 18 when he recorded this album and his vocals are somewhat in the vein of the earliest Doom-Death bands: slow, tortured, yet heavily brutal!""Everlasting"" sees the band experimenting with various textures and the busy interplay during the main passage is stunning. The song structures are tremendously unorthodox (as the title itself suggests) and way ahead of their time. It's a shame this band got overlooked amongst the metal fans. I could name at least 50 Death Metal bands that came ten years after EOS and became a lot more popular. Similarly ""After Afterlife"" is a direct, speedy piece on the non-melodic spectrum of the genre. This sounds like a musical incarnation of entropic nihilism. The rhythm guitar pattern once again destroys (there are plenty of awesome RIFFS to be found here!) and pleases. The slow, seeping atmosphere is built upon wild drumming and throbbing bass figures as Nerberg and Swano experiment with delicate macrohythms to create a tapestry around the composition. Unorthodox is no doubt a different animal. This isn't as progressive as Crimson or as melodic as Purgatory Afterglow, but it's EOS's testament to creativity and originality from way back, the year 1992.",5.0,"Raw, Heavy, and Powerful",1102982400,"12 14, 2004",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5a8'},A1PF3BELWVR353,B000001H2O,marco antonio,"[0, 3]",asdgsdfgfghdj fsddfghdf gdfgd ertry gert erte grjgjijigsfijdfgojguiodgdfhuiudfiuhdfiugidfoogijjgpoppginib jgiigigi jjgioiodioty856mckgld04,4.0,"i don,t know",1031011200,"09 3, 2002",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5ab'},A3VM8BD7R9Z7U0,B000001YX6,tina irwin,"[0, 1]","she,s very well spoking and says whats on her mind and i like that in a person dont never hold backspeak your mind and how you feel about something",5.0,very encouraging and interresting,1088294400,"06 27, 2004",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5aa'},A2O6G9NK3X8O1V,B000001YX6,"Blare Jhones ""Rap Guru""","[1, 1]",Nini X!? LMAO!!! This is Bloody Mary from the original Bangin' on Wax Bloods and Crips debut album. I know I was surprised to learn that Crip Genuine Draft was actually Domino using a psuedonym as well...This is a nice album for all Bloody Mary fans...She sounds a lot like CMG from Conscious Daughters too. That old 1994 hardcore gangsta sound reverberates through this release. A nice addition to any West Coast collection...Check it out!,5.0,So that's what happened to Bloody Mary...,1097020800,"10 6, 2004",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5a5'},A1XX5797TIZT5Q,B000001H2O,D. Mok,"[6, 6]","I have a great deal of admiration for Lake of Tears singer/guitarist Daniel Brennare.  His band's songs, and Brennare's own instrumental and voice work, have much less of the virtuosity associated with this brand of ""melodic death metal"", but somehow Lake of Tears comes off sounding great, the simplicity a liberating influence which allows the band to focus on music and songs rather than need to dazzle.  By not struggling to impress, Lake of Tears does so mightily, at least to this listener.Sometimes it's hard to tell how seriously to take this music -- with titles like ""Boogie Bubble"", ""Cosmic Weed"" and ""Devil's Diner"", it's up for grabs.  But with a sound as good as this, who cares?  Brennare's rhythm work is great, heavy but not overwhelmingly dense, thus allowing for the top-end crunch so often missing from other distortion-happy metal guitarists.  Johan Oudhuis' drumming is also wonderful, simple and direct, creating a good clean groove for the songs, and Mikael Larsson's bass often contributes the anchoring hooks for the songs.  This band really knows how to make room for everybody, and the result is great-sounding recordings.The catchy bass intro to ""Boogie Bubble"" segues into a simple two-chord riff that carries the same pulsating metal groove as Metallica's best works; ""The Four Strings of Mourning"" is beautifully moody; ""Lady Rosenred"" has Brennare coupling vocals with clear-voiced Jennie Tebler to good effect, but with a bizarre double-time rhythm and disturbingly bare arrangement in the background; and ""Raistlin and the Rose""'s mix of pastoral keyboard melodies and crunching power chords suggest Lake of Tears' later record, Forever Autumn.This is a band that makes a great argument against the de-tuning trend in metal these days.  So many bands are obsessed about playing lower and lower (even Metallica tunes down to C now), with seven-string and baritone guitars, that they forget Tony Iommi from Black Sabbath, the godfather of this style, used a treble booster to get his sound.  Most metal bands now aim so much for the bass that they forget the top-end punch; Lake of Tears, on the other hand, achieves its aggression without having to saturate every song with 20 tracks of growly guitars, using dynamics and space rather than block-headed density.  A Crimson Cosmos rocks harder than most records these days, and it has the potential to appeal to both fans of this ""melodic metal"" style as well as more mainstream listeners.",5.0,Weird lyrics with great tunes and performances.,1109203200,"02 24, 2005",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5a9'},A1OQ6P7SJLPJ02,B000001H2O,Phillip Morphis,"[0, 0]","Lake of Tears is a new band for me, although they've been around for a while. My wife has a bunch of metal compilation CDs and I was listening to one and it had ""A Crimson Cosmos"" on it. That song alone was enough to get me addicted!You've got to check out :When My Sun Comes DownDevil's DinerA Crimson CosmosBut not just this album! They've got others, check them out and I bet you'll agree. Nothing but joy when listening to Lake of Tears!I'm so sick of music today sounding like crap, like Ke$ha.. it seems like artists just want the mighty dollar and since the dollar isn't worth much anymore, neither do they feel their music must either. Ke$ha is crap! Buy Lake of Tears!",5.0,"Lake of Tears, more like Lake of Joy!",1296950400,"02 6, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5ac'},A3AGZNJMFJ8XUA,B000001YX6,"Itani Mullik ""Redd""","[0, 0]","Wow...this piece brings back so many memories. If you're familiar with the original Bang On Wax joint and many of the spinoff releases that followed the 1st 2 Bangin' On Wax projects then you'll know that Nini X is(rather was) none other than the homegirl Bloody Mary, one of my favorite Bangin' On Wax lyricists (and fine as she wannabe,too). This release was one of several that took the Bangin' On Wax thing to another level and baby girl rep's from start to finish(not for those with virgin ears cause you'll hear a ""MF"" every other bar...lol), only without puttin' the B in it or hoo bangin'. My personal favorite is ""Jokin' Around"" with Big Joker doin' vocals coupled with Nini's flowin' about the romance thing(identical to the Piru Love joint from Bangin' On Wax...so identical that if you listen close enough you can hear Lil Leak's shoutout from Bangin 1...lol). A keeper, especially for those into the 90's G style. If you're feelin' Nini...I also recommend Tweedy Bird Loc, Young Soldierz, and the Relativez to name a few. It's a shame baby girl is gone...Bloody Mary/Nini X,R.I.P.",5.0,"Memoy Lane: Nini X aka Bloody Mary,RIP",1195516800,"11 20, 2007",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5ae'},AVMNYPH3DL8OO,B000001ZTK,Nancy A. Dvorak,"[0, 0]","Love these earlier pieces of Mulligans.  For the most part, very well done by this Trio.",4.0,Bari trio plays Mulligan,1247529600,"07 14, 2009",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5ad'},A1JS6ALFQ4RDRF,B000001ZTK,Kenneth D. Kappel,"[4, 4]","I have owned this CD for at least 2 years, and I just listened to it again today, first time in about 2 months. It always sounds fresh and makes me laugh out loud with joy at about 4 minutes and 40 seconds of Black Nightgown when the boys bring  the tune home.You would not really have to be a Mulligan fan to get a charge out of this CD, just the playing is enough; for example listen to the bass solos on Festive Minor and Walkin' Shoes, and the bari sound at the beginning of Waltz For Geraldus.I wish the group would have a go at another CD. Are you listening Ronnie Cuber?",5.0,Buy this CD,989712000,"05 13, 2001",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5b0'},A3HDT8FH2LG525,B00000201L,Gregory Hampton,"[1, 2]","The quality is circa 68; but just hearing ernie harwell calling some of the games is worth it! Plus, I just love the sone ... ""we're all behind our baseball team, go get 'em tigers, world series bound and picking up steam...""",5.0,Memory Lane,1153440000,"07 21, 2006",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5b1'},AKRM1ZCI46DBD,B00000201L,"J. OGARA ""joearago1959""","[1, 2]","I've been a lifelong Tigers fan (born in '59), so this CD of highlights from the 1968 season has been a real treat to listen to and add to my collection. Ernie Harwell and Ray Lane were a great broadcast team and to hear them talk about that magical season at Michigan & Turnbull, as well as the clips of play-by-play calls is a very enjoyable journey down Memory Lane!",5.0,Brings Back the Memories,1221782400,"09 19, 2008",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5b3'},A1FNPF8RU9JX2K,B00000201L,PipeFighter,"[0, 2]",As I have not heard the album I hope that this is an exact copy. Time will till as I have not yet had a chance to listen to it. I have heared part of it and am happy so far.,5.0,Year of the Tigers,1278806400,"07 11, 2010",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5af'},A3C9UDU6XQQ70Q,B00000201L,Canuck in WA,"[0, 1]","I purchased this CD when it was on vinyl back in 1971 . .And even though I grew up in Detroit, I was nevertheless a Baltimore Orioles fan as a kid at the time (believe me, I caught alot of %^&* for that at school).  Yet, to hear Ray Lane and Ernie Harwell once again on this CD brings back so many great memories for me and of those hot, humid summer nights back in Detroit with my Dad listing to all of this on the radio.  Remember, this is a compliation of snippets of radio broadcasts during the season, and at BEST you'll get a VERY general overview of particular games and points during the season (i.e., you are not going to hear an entire game, nor even an entire inning or even an at bat).  But to hear Harwell and Lane's commentary of Kaline or Freehan hitting one out, or Mickey Stanley making a great catch, this is a CD for those to reminisce; not to do a comprehensive in-depth study of the season itself.  And the background music when Lane and Harwell recount a season is very similar to the NFL films music used back during that time for team highlights as well . .So (in my estimation), it is doubly pleasurable.  The part of the CD that I love the best is when Dick McAlliff charges the mound in a game against the White Sox after Tommy John brushes him back and gets suspended for 5 games.  Ray Lane then goes on to describe how the Tigers begin to fall apart during their roadtrip to NY, and you really get a heightened sense of alarm as to how he calls this.  For me, this is radio broadcasting and commentary at its very best.  Professional, and not hokey like today where everybody tries to be a ""Chris Berman knockoff.""If you're a Tigers fan, you will love this (especially if you lived there during the 68 season).  If you're not a Tigers fan, I still say that you will enjoy this CD, as it will provide insight as to why we in Detroit think Ernie Harwell was the perfect sportscaster.",5.0,A trip down memory lane,1316390400,"09 19, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5b2'},A3A2RY0EIZXU44,B000001ZTK,"Sam Phillips ""-saxkidsam""","[2, 2]","This CD is great! As a bari player, this is one of the best CDs I've ever listened to. The three bari Mulligan arrangements are really well done. It's great to hear so many awesome bari players play together. Get this CD!",5.0,Triple Bari Awesomeness!,1154044800,"07 28, 2006",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5b4'},A1P9G1LJWKJMQJ,B00000201L,Sharon Potter,"[0, 1]","My boyfriend is blind, and mentioned to me before Christmas that he would love to find some recordings of old Tiger games.  Of course I took my search to Amazon.  He absolutely loved The Year of the Tiger '68.  I am anxious to see if anything else similar is available for him.",5.0,ladybug5169,1326499200,"01 14, 2012",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5b5'},A2WZHRBQNW4QGQ,B00000201L,"SKW ""Author""","[0, 0]",I purchased this for my brother who was recuperating from foot surgery. He was thrilled with it and listened to it multiple times. He said he remembered many of the events when they originally happened and enjoyed reliving them again.,5.0,A Hit With My Brother,1391644800,"02 6, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5b6'},A1VBJOCXHFK9PP,B00000201L,William Kiley,"[0, 0]","Had this on LP - originally from Michigan and was at game they won the American league pennant, putting them in the World Series.",5.0,The year of the Tiger '68,1377820800,"08 30, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5b8'},A2SIE8IH04VFZ,B000002IZ4,A Cow,"[0, 0]","One of the main things STP tried to do on Purple was to differentiate themselves from critics who called them &quot;Seattle-Lite.&quot;  As a result, Purple is a very different album from Core.  Some songs like &quot;Vasoline&quot; still display a hard rock quality, but the rest of the CD is very different, and more melodic than their previous efforts.  A lot of it actually seems inspired by '70's rock.  In fact, this whole CD is terrifically wacky...from the odd picture of the birthday cake on the back to the squirrels that adorn the corners of the songbook pages, this is a really wacky, great CD, and does a lot to give STP their own unique, distinct sound.",5.0,A great follow-up to Core,995414400,"07 18, 2001",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5ba'},A2PV6GK1HV54Y9,B000002IZ4,ADRIENNE MILLER,"[1, 1]","Stone Temple Pilots second album, Purple is their best album ever. Stanout tracks include: Kitchenware and Candy Bars, Interstate Love Song, Big Empty, and Vasoline. All the songs are catchy, timeless, and creative. If you are a huge STP fan, this is the album that made them one of the best grunge bands of the '90s. Buy this gem today!",4.0,"""Sell me down the river...""",1153958400,"07 27, 2006",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5b7'},AZD91KZN9SITR,B000002IZ4,"""acemattl2""","[0, 2]","A suprisingly good album, with the singles Vasoline, Interstate Love Song, and the Power Ballad: Big Empty. With 12 Gracious Melodies (as the back of the CD says) including the odd, but good, bonus track. Meat Plow is good, STP rock. As is Vasoline. Lounge Fly is a liitle different, courtosey of some untradional drum and guitar playing. Interstate Love Song's jangly guitars may take a few listens to be appriciated. Likewise,  Still Remains is an aquired taste. Pretty Penny REALLY sounds like Polly from Nirvana's Nevermind, but with it's accoustic sound and catchy beat, it's very good. Silvergun Superman &amp; &quot;Unglued&quot; are both hard rock and very good. Big Empty is also quite good, highlighting Dean DeLeo's slide quitair and Scott Weiland's Trying-not-to-sound-like-Eddie Vedder's voice. Army Ants has a physicadelic intro, but eventually turns into fast hard rock. Kitchenware &amp; Candybars is another power ballad. My Second Album is a suprise I shall not spoil. Thanks to the afformentioned Stott and Dean, Robert DeLeo's bass and Eric Krets's drumming, with the DeLeo brothers writing most of the songs, this album is very cool.",4.0,Not Bad At All.,974678400,"11 20, 2000",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5bb'},A3C9FRCUA4J7DB,B000002IZ4,"A. Juge ""STPi""","[2, 5]","in my opinion the best album front to back of all time. How someone was able to compile this masterpiece is beyond me. Seriously, don't even hesitate for 2 seconds before buying this cd.",5.0,best rock album ever,1134345600,"12 12, 2005",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5bd'},A2ACJ55JHHJ3FU,B000002IZ4,Amazon Customer,"[0, 1]","Meatplow/Interstate love song/vasoline... what great rock anthems.  Grunge aside, these songs would go to number one right now with a bullet.  All grunge was in the first place was just reborn black sabbath, with catchy hooks and sing song kiss like choruses.  This cd is great for those very reasons.  If you love music that you can tap your feet to, and listen without any worries in your mind, this is a great CD to do it with.",5.0,Kicking it with STP,1054252800,"05 30, 2003",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5bc'},A1SU1BT2N4LDW3,B000002IZ4,Alberto G. M,"[1, 1]","This review is directly related to the qualities of the 2013 vinyl import release featured here. (I'm assuming you already know the band and the music). I have been collecting vinyl records for 20+ years, have an arguably decent, tube-based but not insanely expensive audiophile quality system and quite a trained ear to tell well made remasters from so-so ones. Vinyl re-releases these days are often a hit and miss deal. Just because an album is re-released on vinyl is not a guarantee that it will sound by default better than the CD version - a lot of technical factors come into play, different masters need to be made for the vinyl release, the physical limitations of the format, the quality of your own playback equipment and so on. However, I'm happy to report that MOV's vinyl re-release of this Stone Temple Pilots album is excellent in all counts, with an airy, ample soundstage and emphasis where it counts the most for a rock band - on the midrange. Presence of both instrumentation and vocalists is almost tridimensional, studio tape playback quality. I think I couldn't ask for more in terms of product quality, even if it comes somewhat pricey due to being an import release.",5.0,2013 Vinyl release review,1387756800,"12 23, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5bf'},A20QFY2PNMEYET,B000002IZ4,"Aniq Darr ""aniq darr""","[0, 4]",this album is pretty. track twelve is the best track since the reagan administration.,5.0,SHAOLIN TEMPLE PUPILS,1110585600,"03 12, 2005",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5be'},A1I7BR7401SGAB,B00000201L,Rochester_Writer,"[0, 0]","The 1968 Tigers played old fashioned baseball.  They played 162 games, and at the end of the season, if they were at the top of the standings, they won a pennant.  Period.  They were the best of the best in their league.  Their pitchers lasted nine innings. They won with a team batting average of .235, and, if their shortstop hit .135, he saved two or three runs for ever one he didn't knock in.  Occasionally '68 pitchers hit or scored winning runs themselves. It didn't matter how the team one, they were going to win one way or another.  All of the men on that team have places in history in a way far superior to anything mere membership in the Hall of Fame can give.  Collectively, the '68 Tigers would make mincemeat out of the teams of AAA players that make up most of today's &#34;major league&#34; rosters. In 1968, they won a World Championship and, in the process,  just saved a city, is all.  And this recording is of the way it all sounded when described by none other than the legendary Ernie Harwell.  What's not to like?  And, as it's a DVD, the record won't even warp if your forget and leave it on a sunny windowsill!",5.0,Last real World Champions as chronicled by one of the better announcers ever,1390521600,"01 24, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5c0'},AOG4CZNBHFDRF,B000002IZ4,"Andy Anderson ""AndyMan!""","[1, 1]","In retrospect, 'Purple' is the most unique album to come out of the grunge period. It has style, hard rocking riffs, great melodies, sing-a-long lyrics,  and on top of that a very diverse/ecclectic collection of well recorded, wonderfully crafted songs.The significance of this album is that it shows a band who is no longer just going through the motions, but is actually creating and evolving into true 'songwriters and arraingers'. Each song has it's own character and feel which is almost absent from all other 'Grunge' releases of it's time. They are all unique and diverse, but they don't lose their edge and wit.The prominent melodic bass lines (Mr DeLeo is very underrated) and unique chord structures (So is the other Mr. DeLeo) are what brings life to these recordings.STP have always delivered with each album they've released. They are great songwriters, and I feel that this album is the perfect summation of all of their works. Rock, pop/rock, accoustic, funky/groovy, psychadelic... It's all here.One of the top 10 albums of the 90's!!All the best, -AndyMan-",5.0,A Musicians review of this album...,1083110400,"04 28, 2004",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5c1'},A3THDISP557Y48,B000002IZ4,Anthony P Sandone,"[0, 0]","Not only is it a great listen,but they cloud the whole cd for you.definately worth the money.i would tell you more but gotta go the big empty is on next.lol",5.0,Love stp,1392163200,"02 12, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5c2'},AHSPVVHYQFYS5,B000002IZ4,audrey,"[0, 1]",This in the first and only CD I can actually say is full of great tracks!  There is not one bad song on it.  It goes from raging guitars to romantic love song with an alternative twist (still remains).  This CD is a great  investment and even though I bought it years ago I play it more than any CD  I own.  Do yourself a favor and buy it.,5.0,This is the best CD ever,958435200,"05 16, 2000",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5c4'},A1KWR46RF9LPAM,B000002IZ4,"""axibanez""","[1, 3]","Well, i'd say that this album is very good, but i have to be in the perfect mood to listen to it. I really like all the songs, but i wish there were some more upbeat songs that make me really feel content. To all those  people here that hate grunge: it may not be for you, but other pple like  it. Everyone has different music opinions.",4.0,Very Good,946598400,"12 31, 1999",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5c3'},A1KKHE3R5PBZ7Q,B000002IZ4,Aron Hsiao,"[0, 1]","When Stone Temple Pilots released Purple in the early '90s they, found themselves pigeonholed by the era: &quot;grunge&quot; (an unfortunate term) was the order of the day and STP were laid side by side with the likes of Pearl Jam, Alice in Chains and Nirvana in the music press.Purple, the Stone Temple Pilots' sophomore release, was a huge hit in its day, becoming the unquestionable soundtrack for an era, several of the tracks instantly recognizable to this day. Audiences loved and love them. Critics, however, have been slower to catch up.Nearly a decade on, it's clear that STP isn't and never was a &quot;grunge&quot; band at all; Stone Temple Pilots are a classic rock and roll outfit in the grand tradition, more Zeppelin than Vedder no matter how you slice it. And Purple, far from the pop-grunge fad it had been labeled, has aged better than most any other music of the era. With the spectre of the &quot;grunge press&quot; gone, music critics can now see what the fans saw all along: Purple is a modern classic, one of the greatest rock and roll albums since the rock and roll era began -- with playful, intelligent yet touching and reflective lyrics and a set of monster hooks and subtle riffs that make the album instantly listenable and eminently hum-alongable. There isn't an ounce of filler to be found on Purple.Since Purple, the Stone Temple Pilots have continued on to produce a string of quality albums on the forefront of music industry relevance that the critics have increasingly warmed to, without once dropping a dud on the market. Purple remains the disc that really launched them, an album that defined a generation and found STP, one of the quintessential rock acts of our time, finding their voices.",5.0,Underestimated in it's time; one of the greatest ever.,1030752000,"08 31, 2002",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5c7'},A1W5RCMB90X03N,B000002IZ4,Brendan James (brendan.james@hwims.com.au),"[3, 4]","Purple is the album that takes you to a another place.  I thought &quot;Bat out of Hell&quot; by Meatloaf was a hard to beat on a those long drives through the countryside, but the Stone Temple Pilots have come close  with this one. Best heard with the volume 'Cranked Up' to the fullest.",5.0,"In my opinion, THE quintessential Rock Band of the '90's",942883200,"11 18, 1999",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5c6'},A35SNX1URLZPIC,B000002IZ4,"Brad Stevens ""B-Man""","[0, 0]","Nothing like their 1992 release with Core but equally as good, the distorted riffs are toned down on this album and Weiland sings in a totally different style, a true testiment to his abilities as a vocalist, often agreed by many to be their best album, Purple is an alt-rock classic and one of the most creative records of the 90's, songs like Vasoline and the always amazing Interstate Love Song, which everyone likes, fan of the group or not remain radio staples today, even the lesser known songs easily could have been singles. How the beautiful ""Still Remains"" never became a single will continue to baffle me",5.0,STP completely revamp their entire sound,1116547200,"05 20, 2005",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5c8'},A3S6IAY9HM3NVF,B000002IZ4,Brad,"[1, 7]","This album put me to sleep!  No.4 is so much better!  Next time I want to buy an album, I'll listen to it before I buy it, because I want my money back!",3.0,BBBBBOOOORRRRIIIIINNNNNNGGGGGGG!,960422400,"06 8, 2000",Sports_and_Outdoors,0.0
{'$oid': '5a132768741a2384e847c5c5'},A1MMJHQ66Q99H,B000002IZ4,B,"[2, 2]","1994's ""Purple"" retains the heavy guitar sound of their debut, but adds a much more colorful palate of influences along with it.There's grinding, confrontational songs like ""Meatplow"", ""Silvergun Superman"", and the brooding ""Lounge Fly"". They're all heavy, but ripe with infectious radio hooks.Songs like ""Vasoline"" and ""Unglued"" are very fast and intense, but also incredibly catchy. Both also contain wicked guitar solos.""Internstate Love Song"" is a modern rock classic. It's breezy and pop friendly, but it still rocks at the same time. The main guitar riff is so catchy that it alone becomes the song's hook.""Still Remains"" is just..WOW. A glorious meeting of the ways between dream-pop, carefree psychadelia, and rock. Scott Weiland gives a passionate vocal performance on this one.""Kitchenware & Candybars"" is another un-Core sounding song with meditative, accoustic verses and a swirling chorus. The bridge in particular is very majestic with its orchestral flourishes.Other highlights include the introspective ""Big Empty"" (which perfects the soft/loud dynamics) and the raucous ""Army Ants"".If you don't already own this album, please..do so. It's STP's most consistent album, bridging the gap between the grunge sound of their debut album ""Core"", and the more experimental pop/psychedelic/etc influenced music of their later albums.Best Songs: Interstate Love Song, Still Remains, Big Empty, Kitchenware & Candybars, Lounge Fly.",5.0,One of the best rock albums of the 90's,1097798400,"10 15, 2004",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847c5cb'},A200Q8H6EW6R1H,B000002IZ4,bungalo,"[1, 2]","Seriously this album is way awesome. Any fan of STP or rock music in general should pick this up. Interstate Love Song is an instant classic by any measure, along with this whole album.",5.0,Awesome,1318809600,"10 17, 2011",Sports_and_Outdoors,1.0
