_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class
{'$oid': '5a13282b741a2384e879b2af'},A3AVZUR3P3SLKW,0794837867,Edward R. Lindstrom,"[0, 0]",It is a very good USA stamp album,4.0,Four Stars,1404604800,"07 6, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2b0'},APK36VHVHILYE,0794839762,Hattie W. Hughes,"[0, 0]",Continuation section for Liberty Stamp Album in order to classify and collect stamps through present date.  Birthday gift for son and he is well pleased with item.,5.0,2012 United States Liberty 1 Stamp Album Supplement,1391126400,"01 31, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2b1'},A5EX6JMKP2Q5H,0794839762,William Onstott,"[0, 0]","Good coverage of stamps. Adds to my current album, allows for expansion, and covers a lot of the U.S. Stamps I have.",5.0,Great addition to my stamp album.,1393286400,"02 25, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2b2'},A2DC179VZU9R7H,0794842461,Herbert L. Dougherty,"[0, 0]",Have used the Liberty Stamp Supplement many times before.  It suits my stamp collecting needs since I only collect USA stamps.,5.0,Liberty Stamp Supplement,1399939200,"05 13, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2ac'},A386NTAR8ZSLVG,0794836887,"Wyluli ""Wyluli Wolf""","[2, 2]","This is a nice looking coin album and my coins look great in it.  Or at least they should.  The problem is, the holes are a bit too loose and my coins are already starting to rotate and turn sideways after just minimal handling of the album, which is extremely annoying.  This is my main beef with this album, and unfortunately kind of ruins the presentation.Also note that there are no Type I or Type II variety slots for the buffalo nickel - there is just 1 slot.  I thought I read somewhere that the previous version of this album had separate slots for each variety.  I never had the older version so can't confirm if that is the case, but something to keep in mind.Here are the slots this album contains:Cents:  Indian (1864-1909), Lincoln wheat (1909-1958), Lincoln wartime steel (1943), Lincoln memorial copper (1959-1982), Lincoln memorial copper/zinc (1982-2008), Lincoln bicentennial (2009, 1 slot), Lincoln shield reverse (2010 to date)Nickels:  Liberty head, Buffalo, Jefferson (1938-2003), Jefferson wartime (1942-1945), Jefferson ""Westward Journey"" (1 slot), Jefferson ""Return to Monticello"" (1 slot)Dimes:  Barber, Mercury, Roosevelt silver (1946-64), Roosevelt (1965 to date)Quarters:  Barber, Standing Liberty, Washington silver (1932-64), 1976 bicentennial, Washington (1965-98), Statehood (1 slot), Washington DC/Territorial (1 slot), Washington National Parks (1 slot)Halves:  Barber, Walking Liberty, Franklin, Kennedy Silver (1964), Kennedy silver clad (1965-70), 1976 bicentennial, Kennedy (1971 to date)Dollars: Morgan, Peace, Eisenhower, 1976 bicentennial, Susan B. Anthony, Sacagawea (2000-08), Presidential (2007 to date, 1 slot), Native American (2009 to date, 1 slot)",2.0,"Nice, but the holes are too loose.",1393632000,"03 1, 2014",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b2b5'},A172V2AIJS24G6,0811869504,Amazon Customer,"[2, 3]",Good fun while drinking. Really hard tasks even sober but funny. I have to keep writing because it says i need more words for this review. It is a good product now let me stop writing,4.0,good,1356912000,"12 31, 2012",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2b6'},A29CKNGVO8KEVI,0794842461,"Claudia L. Hildreth ""calistra""","[0, 0]",I always get the supplement for my us stamps. I am always satisfied with the content. thanks for sending it.,5.0,usa liberty stamp supplement,1400025600,"05 14, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2b4'},A1HF9EDVQPZ1V2,0811869504,amanda barrett,"[0, 0]",We bought this for a cookout and everyone absolutly loved it! Fun and entertaining. A game for everyone to get involved,5.0,love it!,1382140800,"10 19, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2b7'},A2PITNYDBLD5NO,0811869504,Anon,"[1, 1]","Shipped fast, products in good shape, both recipients enjoyed the presents they received. I would definitely order these things again.",5.0,Christmas presents,1325980800,"01 8, 2012",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2b8'},AIPK3RXKSSIYD,0811869504,Keely,"[1, 1]","You do not have to be drinking to enjoy this humorous game. You only need three people to play. It isn't a mind-bending, but it is still difficult to play, even if you are sober. I love it! It's great for parties!",5.0,Lots of Fun!,1326067200,"01 9, 2012",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2b9'},A21FXANA49ABH4,0811869504,KL,"[3, 3]",I expected more creativity and better quality from this set. It had some fun challenges but it left me wishing that there was more interesting challenges and that it didn't look so cheap.,3.0,Not very creative.,1363305600,"03 15, 2013",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b2bb'},A3AZ1MY8LAZAYC,0811869504,Ranae,"[3, 3]","Love this game... The more you drink the more challenging it gets! I played it with some friends at a party had to order it as soon as I got home. Amazon had the best prices, thanks!",5.0,Love it!,1323648000,"12 12, 2011",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2ba'},A14EJKE8OHHQDY,0811869504,Megan,"[1, 1]",This is a hilarious game to play with friends whether you're sober or having a few drinks together. Would be great for a girls' or guys' weekend.,5.0,Funny game to play.,1353196800,"11 18, 2012",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2bc'},A3ES9EI9PS0GHB,0811869504,Wannie,"[1, 1]","I gave this as a gift at Christmas.  They have since told me that they have enjoyed playing it, but it is at times difficult.",4.0,Give as a gift.,1360022400,"02 5, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2bd'},A3BW799EJDMYOE,0828011362,den1012,"[0, 0]","This game is fun, exhilarating.  It is a great test of your knowledge of the bible from the Genesis to Revelations.  It is a family game as well as for fellowship and it encourages competition.  Five star for me.",5.0,Great knowledge test of the Bible,1395360000,"03 21, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2be'},A1B8AXJJXMGIHQ,0811869504,Ms.Mo331,"[1, 1]","This game was given to me on a birthday trip to AC. The game was hilarious, easy to play and worked well for the whole group. This is not one of those games that you buy and realize it was a complete waste of money. It was great... if you are thinking about purchasing it for yourself or a friend, do it. It will bring everyone hours of entertainment... and maybe a little embarassment. =)",5.0,Birthday Present Home Run,1333324800,"04 2, 2012",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2bf'},A1HWN363XJOB7A,083748006X,hethr,"[0, 0]","I liked that I got what was described. It came in the condition that I hoped for.  I've use this series, but needed this level.",5.0,Exactly what I wanted!,1370044800,"06 1, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2c0'},A1JT0YTO83OBJ9,0842341102,Kim Ohlweiler,"[0, 0]","This game helped me teach my highly impulsive daughter to stop, think, and choose wisely when she was just a little girl. She is now grown, mature, responsible, and successful. When she got this game as a gift from me, she had tears in her eyes from the sweet memories of childhood. I'm so glad I found this game! I wish it were still being made. It's too valuable to lose.",5.0,"Wonderful game, no longer in print",1355356800,"12 13, 2012",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2c3'},A3ACE7CVA4LSSM,0857441388,Alex H.,"[0, 0]","Missing the dice sleeve from the box set, but that's ok. Otherwise this product was exactly as described in the listing.",4.0,Came with all the dice!,1389657600,"01 14, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2c1'},A3747YPXOBXRAT,0857440322,Stephen Mann,"[6, 6]","This review is for ""Black Bag Jobs"", a book of six stand-alone adventures set in the world of Charles Stross's ""Laundry"", and intended for use withThe LaundryRPG from the same publisher.The scenarios seem well written, and there's certainly a paucity of published stuff for The Laundry RPG on account of it being such a new game at time of writing.What I've read of them seems well-written and spot-on, style-wise. The authors have obviously gone to some lengths to make sure the ""fit"" is Laundry and not Generic Horror RPG With Laundry Wrapping Paper. I haven't run any of them yet.The real value of this book, in my opinion, is that it will allow a GM from somewhere other than the UK to properly get traction on how to present The Laundry RPG, to show how it is a fundamentally different beast to, say, Delta Green or any other government-fights-modern-horror RPG.The Laundry stories (The Atrocity Archives,The Fuller Memorandum (A Laundry Files Novel),The Jennifer Morgue) are, of course, the first resource, but don't always convey to the foreign reader the feel of what's going on. I could list a whole roll of media research materials such as ""Yes Minister"" and ""House of Cards"" but Black Bag Jobs does much of the work itself and for that alone I give it many stars.The book is a perfect bound paperback with a color cover. The interior consists of white pages, black ink and no color. This doesn't matter.I recommend this book to all would-be Laundry RPGMs.",5.0,"Not a Toy, But a Very Good Supplement for The Laundry RPG",1314316800,"08 26, 2011",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2c4'},A32E9OJYKR1TF1,0842341102,"Julie Trueson ""Flyer""","[0, 0]","Great for Sunday School if you can find it!  Loved this back when it came out in the early '90's, and tried it with my upper elementary Sunday School last week.  Kids still love it!  Good for up to 6 players.",5.0,Get a copy for Sunday School if you're lucky enough to find it!,1386288000,"12 6, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2c5'},AB3HFG67N55J7,0857441388,Thomas Adams,"[0, 0]","If you're playing The One Ring, and really, who isn't, you'll want these dice. Yes, you can make due with regular dice, but everyone will enjoy the game more with this set.To play, you'll need one 12-sided die and six, six-sided die, which is what is in this set, so one set will be enough for a single player for the duration of the game.If you aren't able to get a set, you can use a regular 12-sided die, and make the 11 the Eye of Sauron, and the 12 the Gandalf rune. 1 through 10 are as normal.The six sided die are normal six sided dice, but the 1, 2 and 3 are graphically different to denote the special rules for when a character is &#34;weary&#34;, and those numbers don't add to your dice total. Again, you can use regular dice, but these make it easier to remember. Also, the 6 has some special meaning as well, and that's noted as well.I hope they make more sets available, since they are made for this specific game, and I like to have extra sets for when someone drops by to try out the game. (at which point they're hooked)Very high quality. I expect them to last forever, unless my cat runs off with one of them. See? Even cats love em!",5.0,"High quality, professional, unique usage dice set",1390089600,"01 19, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2c7'},A2S40OJC9RD0BR,0857441507,Angela Vu,"[0, 0]",After the usual round of discussing the rules the game was under way. Shuffle really good or action takes a while.,5.0,Good Times To Be Had,1383091200,"10 30, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2c8'},A1OY2RTUT16OVN,0857441507,Lisa,"[4, 4]","This card game is definitely not boring, rather it challenges the mind, with trying to keep track of Who's Who!We played with 4 players, and after going through the rules of the game (which are definitely complex for younger players), our game lasted over a couple of hours! We had an enjoyable time!",4.0,Settle in for a challenging game!,1368144000,"05 10, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2c9'},AL4P4GKKHOSYN,0857441507,J. Franks,"[1, 1]","I purchased this game to play with our family.  The directions were a little confusing at first, but we figured it out.  There is also a video on YouTube that explains the game in detail.  I have to say we had a lot of fun playing this as a family.  I would recommend it to anyone that enjoys games and who likes Dr. Who.  I think being a Dr. Who fan helps in the fun!",5.0,Fun for Dr. Who lovers!,1387843200,"12 24, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2c6'},A3747YPXOBXRAT,0857441388,Stephen Mann,"[3, 3]","The One Ring is a very innovative RPG set in Middle Earth between the time of The Hobbit and The Lord of the Rings.In order to play it you need occasional reference to die rolls. Specifically, you need a 12 sided die (Called a D12 by the cognoscenti) and up to six regular six sided dice (D6). The game comes with one set, but you will likely need more.That's what you get in this boxed set: One D12 Feat Die, six D6, all in a black/dark gray on off-white color scheme. I asked about different colors when I bought my set and was told that there are no alternatives to this one. Oh well.Why can't you use ""ordinary"" dice of that type? You can. You'll need a crib sheet to make the D12 into a proper ""Feat Die"" but other than that you are good to go.Why bother with these expensive dice then? Well, the D12 Feat Die is properly marked up with opposed faces for the Eye and Gandalf runes for one. That matters to some people. If you use some D12 you have lying around you'll be using the ""11"" and ""12"" faces for those special results and they aren't going to be on opposed faces of the die. Big furry deal, right? But of course, everyone had better be using the *same* faces for those runes if there isn't going to be an almighty real-world fight at some point. The real die avoids this issue.Also, the D6s are marked up so you can quickly tell the ""1"",""2"" and ""3"" faces from the ""4"",""5"" and ""6"" faces which makes evaluating successes very quick indeed. Not only that, the ""6"" face has a special meaning sometimes and it is elaborated upon with even more detail making for unambiguous and easy recognition of that event, should it occur.None of these are show-stoppers for using non-specialized dice, but consider: if you introduce a lot of new players to a One Ring game, how much easier is it to explain the mechanics of the die conventions if you are using this set? A convention GM would consider these money well spent I think. I do.Besides, you should use the right dice for the job or you will annoy and vex the Dice Gods. Nothing good comes of such reckless behavior.",3.0,Special Dice for a Great Game,1369872000,"05 30, 2013",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b2ca'},A3K7TSHUM3SD2R,0857441507,Mallory Krohn,"[5, 5]","This game is very fun once learned, but may be too difficult for casual gamers. There are many rules and procedures that need to be followed in order to be successful and this is definitely not a game that can be played without reading the rulebook first at least once. That being said, this is a very fun and competitive game and I highly recommend it for moderate or experienced gamers.",4.0,Great for gamers,1370390400,"06 5, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2cc'},AVO4IBNL5LZIV,0857441507,P. Griffiths,"[1, 1]","Harder to play than I thought and, after a first game with an open hand, not entirely sure it will be fun for fun's sake or just interesting because we like Dr. Who.",3.0,"A fine game, but not independently enjoyable",1385424000,"11 26, 2013",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b2cf'},A19K3VED9KK00I,0857441507,Terri,"[0, 0]","Took a little bit to learn, but once we figured it out we have been having a blast!  Great fun for any Whovian!",5.0,Super Fun Game!,1388880000,"01 5, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2ce'},A963SZHCPA98H,0857441507,R. Hyde,"[0, 1]","Bought this for my son's birthday. I was hesitant at first, the price seemed high to me. When I saw,however that the game was based around the Matt Smith, Amy, and Rory period, I knew I had to get it for him as these are my son's favorite characters on the show. The game itself is very well made-extremely durable. Game play seems complicated at first, but if you just dive right in and start playing, it rather sorts itself out as you go. There are many different strategic possibilities, which I feel always makes the game play 'new'.  The kids love playing, it has become their new after school go to thing, as opposed to the t.v. which pleases me. I would definitely recommend this game, not only for the Doctor Who fan, but for anyone looking for a strategic challenge.",5.0,Dr. Who card game,1384300800,"11 13, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2d0'},A9QY8T0FT4BTB,0857441507,vrb540,"[1, 1]",I purchased this for my grandson who is very happy with the gift. Shipped in excellent condition.  Glad I could purchase this online.,5.0,Doctor Who Card Game,1392768000,"02 19, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2cb'},A2W00XKTTF1G0Z,0857441507,"Lorenzo M. in the Hollywood CA Area ""Movie Wa...","[39, 39]","Colorful and full of a simulated adventure, Doctor Who - The Card Game, released by TreeFrog Games and Cubicle 7, is an original design by U.K. game designer Martin Wallace who has been designing games since 2001. Here is a card game that uses cards, Dalek tokens and TARDIS tokens to defend or attack your lands for ownership.The colorful cards each have very a specific meaning and purpose. The defenders who are The Doctor, Amy, Rory, River Song and even Captain Jack fight for keeping land that you lay down as your property. What land? Imagine every place the Doctor has visited since his run as the 9th through the 11th Doctor (Christopher Eccleston, David Tennant, Matt Smith). Lake Silencio, Sardick Town, Silurian City, Bowie Base One, Roman Britain, Luna University and Zarathustra are some of the locations to name a few.Now the Enemies include the Daleks, Nestine Consciousness, Cybermen, Weeping Angels, Sycorax, Sontarans, The Silence, Davros, the Minotaur, the Beast, Gangers, The Master, Prisoner Zero, the Slitheen and more who all try to take your lands. Oh and watch out for the Dreamlord! He's really dangerous!Now add the element of support cards to help you fight, defend and in some cases give you special powers and abilities. They are labeled the TARDIS, Sonic Screwdriver, Fish Fingers and Custard and yes they do help immensely!Cards are dealt out. Then you figure out your lands. Then you place your defenders or attackers and the battle begins. The game is played in turns and what is unique is that you play your hand but you always must have three cards to pass to your player on your right. (Counter-clockwise) The turn continues going to the next person on your left. (Clockwise) In other words you are doing things in two directions. Sounds strange, but it makes for great stagey in playing.Once you achieved a land, you then place your colors TARDIS token on it. If you are attacking or taking over someone else's land that is not yours, you place your colors Dalek token on it. When the first player gets five TARDIS's or five DALEK's out on table in their color, the game is over and everything stops. However, your lands are worth victory points. Some are low and some are high. The victor is the one with highs points from the lands they have acquired.It can be vicious and turn on a dime. You could have four lands in one turn and zero the next. It changes with the player and the cards. It's extremely fun and you find yourself acting out scenes from the various enemies and locations you see in your hand. (If you are familiar with Who, of course.)Its fun for the whole family and you can sit and relax and bring on your `game face' when you are to defend the universe using the Doctor and his companions for help. But beware, enemies abound and trouble is always both in front of you and behind you! Look for it on Amazon.OVERALL RANKING:  8 (Out of 10)SET UP: 6 (Extremely detailed and a little confusing)INSTRUCTIONS: 6 (Same as AboveGAME CONSRUCTION/DESIGN:  9 (Excellent quality and detail with sturdy cards.)TYPE: 100% CompetitivePLAYERS: 3 - 4TIME: 60 minutes. (Much more fun with 4 people than 3!)AGE: 13+ (I've played with a wide range of ages.)",5.0,"The TARDIS, The Doctor, River Song, Amy, Rory Fight Every Enemy - In Cards!",1355184000,"12 11, 2012",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2d1'},A1FMXF46SKT33,0857441507,"Stewart H. Miller ""SpacemanStu""","[1, 2]","We were a little reticent about this game when we read through the rules.  After a couple of turns it got pretty exciting.  We discovered that a good strategy is to not play land cards as soon as you get them.  It can make a big difference if you play a bunch of them near the end of the game when everyone is tied up fighting for 1 or 2 point lands and you drop and take over a couple of 7 pointers in the last round.This can be a very cut throat type of game if you play with some aggressive players.  Always get as many players as you can, more players makes a much more interesting game.  Also remember that fates can change at the drop of a hat.  Being achingly close to a victory then having it snatched away by the next player can be frustrating, but then you can do it back to him on your next turn.Overall a very fun and exciting game that takes more than luck to win.",5.0,"Fun game, different paths to victory",1367366400,"05 1, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2d2'},A3FV7ZQLX21KYL,0857441833,Morwen,"[0, 0]","This is a great party game! Even though there can only be (up to) five players, it's just as much fun for the spectators because the players are making up tales as they go, and the spectators get to vote on the best tale! A lot of fun, and a great &#34;pub game&#34;. Highly recommended.",5.0,I LOVE this game!,1400544000,"05 20, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2d4'},A1PUKQH76V65M6,0859538362,Anne Banks,"[9, 9]","I own this doll and I am so sorry that there is not a picture of this doll.  You can find out what she looks like by looking up ""The Old Lady Who Swallowed the Fly"" by Pam Adams.  This doll looks just like the lady on the front of the book.  It it cloth, about 18"" tall, removable outer coat and has an open mouth that has a very deep throat to accommodate all the the cloth animals that she swallows.I am going to take this to my library for preschool days.  My 5 year old grandson loves it and so would a younger child.",5.0,Love this hands-on doll,1139270400,"02 7, 2006",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2d5'},A1VT5T9A7FPDXP,0859538362,baco,"[0, 1]","The doll is a wonderful match to the book and all the animals will fit in her stomach.I was surprised that she was a bit smalller than I expected,but I do like it and would reccomen it",4.0,There was an old lady doll,1384128000,"11 11, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2d7'},A1CSWA4YS8XH9A,0859538362,Carolee,"[0, 0]","It would have been nice if they had a Velcro pouch you could get the animals out of when your done, but it is fine. Better quality than the animals.",4.0,"little old lady, what can I say",1380672000,"10 2, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2d8'},AYKU6MXG77QZQ,0859538362,cj,"[0, 0]",The Old Lady Who Swallowed a Fly was adorable.  My grandson loves playing with her and the animals that I ordered seperately.,5.0,Precious,1358985600,"01 24, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2d9'},A2DF7PNM99YSWU,0859538362,Gardener,"[0, 0]","I love the old lady doll.  My granddaughter loves this story and with the book, the animals and the old lady, we will have lots of fun!  I would recommend this doll to anyone.",5.0,There Was an Old Lady Who Swallowed a Fly doll,1359072000,"01 25, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2dc'},A1M4VBSFX5GYLL,0859538362,Karen,"[0, 0]",The kids loved stuffing the animals down her throat...and pulling them back out again in order.  Great Sequencing idea for Teachers!,5.0,The kids LOVED it!,1379635200,"09 20, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2de'},AP4KT1SVZNLU1,0859538362,katarzyna o'reilly,"[0, 0]",The quality and finish of this product is very good. No complaints there. The only problem for me was to fit all the animals trhrough entry of puppet's mouth. I had to make my own mini felt animals to be able to fit them all through and in. My children at the kindy love this puppet and ask for it all the time. Great design that matches the book :),4.0,Mouth entry is on the small side.,1354924800,"12 8, 2012",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2da'},A1LMZLX3V3FSHK,0859538362,Cynthia McMullen,"[0, 0]",The little old lady is very cute. I am a teacher and I have a different version of this doll that came with all of the animals that go along with the book. I bought this one for a new teacher as a gift and when it cam I was expecting to find all of the animals also!!!! The animals are sold separately!!!!!!! Very expensive for just the doll and then had to purchase the animals. Overall it cost $35 just for a prop to read with a book!!!,2.0,Old Lady MINUS the animals she swallows,1371772800,"06 21, 2013",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b2dd'},A2N7N6FP7P5RAF,0859538362,KA,"[5, 6]","I can't recommend this toy enough! I bought the book and the beany toys to match and it's just fantastic! All the animals fit in the mouth and tummy just fine (previous review told me they didn't) It's unbelieveable the exact replication of detail to the book, right down to the lollies in her pocket.When I first put all the beanies in her mouth I did have to pull down her underpants to check if that is where they would come out...Haha!...Well you will too!This is positively the best combination of toys I think I have ever bought.  Books are huge in our family and when you have either puppets or holes or flaps in books it gets kids thinking more want you to read again and again.BRILLIANT...BRILLIANT...BRILLIANT!!!",5.0,BRILLIANT,1323561600,"12 11, 2011",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2e2'},A3NZ11J4VVMQ40,0859538362,MaryLois Wulzyn,"[0, 0]",This is great doll even though it is smaller than I thought it would be. A wonderful companion to the book of the same title.,5.0,Precious,1374364800,"07 21, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2db'},AFC5QIRY6W25R,0859538362,Joshua P. Desmond,"[0, 0]","I love this story. There is a book and the cover is identical to this stuffed old lady. But, it is kind of annoying and cruel that you must buy this, the little bean bag (cheap and not greatly made) animals the lady swallows and the book all separate! How about a package deal to save us some money guys? What a great story, this is a great prop to the story. Also, the bean bag animals you buy separate to shove in her mouth while ready should come with a carrying puch and be better made...moving on to review those next. Still, putting them all together in a package would be more appealing and bring in more customers plus ideally save everyone money making them more motivated to buy this great product !",4.0,Perfect...One flaw!,1348704000,"09 27, 2012",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2e4'},A2QCZYCOHY9WO4,0859538362,mwalker,"[0, 0]","I love this doll that I ordered along with the 7 bean-filled animals!  More important, my granddaughter loves it too!  I highly recommend this set!",5.0,The cutest doll!,1353974400,"11 27, 2012",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2d6'},A2BI57S0JOA4Y4,0857441833,"Jon Coleman ""Jon""","[5, 5]","As a dad of two boys I&#8217;m always on the lookout for activities for us to do together.  Something we can all enjoy and equally get into.  We built a Da Vinci catapult, a siege tower, did some exploring with microscopes, geocaching, etc. with varying degrees of interest in one of the two boys.  Don&#8217;t get me wrong we all had fun, but it was more for one or the other depending on the activity.  My older son, since the day he could, has loved to talk.  He loves to tell stories about things he&#8217;s done, things he&#8217;d like to do, or things he&#8217;s watched.  If he can make a story out of something, he will.  My younger son has, since I can remember, loved to play board games.  There are ones he likes more than others but I don&#8217;t think we&#8217;ve played a game he didn&#8217;t like.I recently became aware of a card/board game by a company out of the UK named Cubicle7.  The game is called &#8220;Hobbit Tales: From the Green Dragon Inn&#8221; and it looked very interesting.  Cubicle7 also makes a RPG that takes place in the same world as this game called &#8220;The One Ring.&#8221;  The cards in this game can be used with that RPG if desired, so it&#8217;s all very integrated.  The basic premise of the game is that the players are hobbits sitting around a table at the Green Dragon Inn telling stories of their adventures.  The game takes place in rounds (one for each player) and they tell the story with the aid of &#8220;Adventure Cards&#8221; (75 of those).  Each adventure card has a story aid, something to inspire the story teller, a title and a Tolkien quote, along with some excellent artwork to really inspire you.  However the other players have similar cards called &#8220;Hazard Cards&#8221; (40 of those) that they use to try to throw the story off.  Things like a goblin patrol, or a group of brigands.This is the real magic of the game, when the players interact with each other in the telling of their (or each other&#8217;s) story.  The goal of course is to score the most points of course but the fun isn&#8217;t in winning or losing the game at large.  We always count up the points and figure out who won, but that&#8217;s just sort of a &#8220;whatever&#8221; moment.  We really enjoy the interaction and getting to tell a well flowing complete story and the opportunity to interject into other&#8217;s stories to tell a bit of the narrative ourselves.Of course there are rules that govern when you can play a hazard card, and how you decide if the hazard card was effective, but the rules are so simple it really took no more than a few minutes to get a full mastery of the games rules.  That&#8217;s a neat feat all of its own.  Most board games require much more attention to the rules.  &#8220;Don&#8217;t I get to&#8230;&#8221; &#8220;shouldn&#8217;t he&#8230;&#8221;  type of questions that make you go back to the rule book and figure out how it works again.  Not so with this.  I haven&#8217;t opened the rules book since the first read through.So this game fits both of my boys perfectly.  I can&#8217;t imagine them liking a game more.  It&#8217;s a board game and the way you play is by telling stories.  It&#8217;s almost as if the game was created specifically for my family (I&#8217;m a LOTR nerd, I admit it).  I&#8217;ve only had the game for 3 days now and already we&#8217;ve played it probably 10 times or more.  No matter how many times we play it it&#8217;s always different (due to the number of cards there are almost unlimited possibilities).  I imagine we&#8217;ll be playing again tonight after dinner.Oh, and I didn&#8217;t really get into the artwork on the cards.  It is fantastic.  Some painted; some more like pen and ink drawings.  All of which feels very much like what you&#8217;d expect in a Tolkien inspired game.  I believe some of it is used in the illustrations in the One Ring manuals as well (the art direction of the game has the same feel even if the game is not the same type of game.I&#8217;ve been very impressed by the selections I&#8217;ve seen from Cubicle7 so far.  I&#8217;m going to have to look into more of their products rather than just the ones in my wheel house (again, Tolkien nerd here).  But do yourself a favor and find this game and buy it.",5.0,"Hobbits love telling tales, so do I",1392076800,"02 11, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2e0'},A3CU7CEWIHBFZI,0859538362,Marianka,"[4, 5]","I bought this puppet from Amazon and I was happy to see that this lady looks exactly like the one in the book. Although, it's a shame that her tummy is not big enough to swallow all that stuff.",4.0,look alike,1304121600,"04 30, 2011",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2e5'},A2EPLOY4KNWA9C,0859538362,N. Scott,"[0, 0]","This puppet goes hand in hand with the bean bag animals, the mouth is big enough to stuff the animals in and her stomach is big enough to hold all the animals.  To bad the animals and the puppet are not sold together, you have to order the bean bag animals separately.",5.0,Great puppet,1382140800,"10 19, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2e7'},A1RUV85SXRQW3D,0859538362,"T. Devine ""tdevinyl""","[0, 0]",My son loves this story and this allows him to act it out.  Comes with an audio CD that compliments the doll.,5.0,There was an old lady.........,1329177600,"02 14, 2012",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b2e6'},A2W8WO0DOC4SXF,0859538362,Raymond L Roberts,"[0, 0]","I wanted a doll that had enough room to catch all the animals in the story in her mouth as the story depicts. After ordering doll and book I  learned the animals that go with this set are not available. I fashioned my own from plastic play farm animals, etc. The bottom of the doll was sewn shut so I opened it up so while telling the story and letting my grandchildren &#34;feed&#34; the old lady I was  able to put my hand in the doll puppet  style to catch the critters. I went to a lot of trouble for a  $40+ story time event.",3.0,Not as ready to go as I had hoped,1388620800,"01 2, 2014",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b2e8'},ACN5RI1CHFJ2B,0859538362,V. Kendra,"[13, 14]","This is a very cute, well-made doll.  Just be advised that you need to purchase the animals (and book if you want that) separately.",4.0,Doll only!,1193184000,"10 24, 2007",Toys_and_Games,1.0
