_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class
{'$oid': '5a13242d741a2384e88f4750'},A2W7MB4GB7CWWF,140053271X,susieQ,"[1, 1]",I was very hesitant to buy a book reader because I really like holding my books.  I changed my mind when I bought a bigger bookcase and filled up immediately.  This Nook is great.  It is so much lighter than my IPad to read with.  I find that I use it a lot.,5.0,I love this book reader.,1355875200,"12 19, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f474f'},A29MX2PGKYHE8E,140053271X,"Susan K. Stanlely ""Happy""","[0, 3]","The devise worked for 30 minutes or less and quit.  I took it to Barnes and Noble to see if they could help, thinking it was my fault.  No luck.  Then I called the Nook Help Line!!  OMG  They speak broken English.  I spoke to about 6 different people.  If you question is not on their script.... forget.  Like &#34; can you told me what Nook you got?&#34;  Buy a Kindle.",1.0,DON'T BUY A NOOK.  TERRIBLE CUSTOMER SERVICE,1386460800,"12 8, 2013",Electronics,0.0
{'$oid': '5a13242d741a2384e88f474e'},A3N500B14FQ5XL,140053271X,Styx_Ray,"[0, 1]","Love it.This baby reads books from many sites on the web, from B&N; and from my local library.  I have read them all with simple file managment.Personaly I prefer Amazon and wish I could buy books here, as we buy everything else here.  But unfortunaly my test kindle file would not work on the nook, not the nooks fault as it reads files from everyone else.Choose the nook for it's simple touch.  We own two of these one for my 11 year old and the other for my wife and I to share.It looks cool.  Works well.  And our local library has a nice selection.  Chose this over the kindle for looks, simple touch features and the library support.  I know if B&N; ever fails I can still get e books anyplace else.",5.0,Love it!!!!,1310169600,"07 9, 2011",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4751'},A3JE8HKMY9TEW6,140053271X,S. Wildermuth,"[0, 0]",This replaces a suitcase full of books for beach vacations and is easy to hold and easy to read in sunlight.,4.0,Handy,1356566400,"12 27, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4753'},A3SPUEIJ2KOOP0,140053271X,Tamar Kalandadze,"[0, 7]","I order Item. After first use it has just one died point. But after every day it adds and adds, more and more.",1.0,I dont like,1346716800,"09 4, 2012",Electronics,0.0
{'$oid': '5a13242d741a2384e88f4752'},A1453H48ZOBMU9,140053271X,"Sven Gold ""Sven""","[0, 1]","I know this borderline heresy on Amazon's website, however, I truly prefer the Nook experience over the Kindle!  My main reason is no ads!  Why be tricked into paying $100 for a Kindle that spams you with advertisements when you can cut out the middleman and get an ad-free Nook?To be clear, Amazon has 2 identical Kindle Touch versions: with and without advertisements.  You can only get the ad-free version online (for $140) or shell out $40 AFTER you buy the unit.  What?  This is clearly a bait-n-switch because none of this is mentioned if you buy it in a physical store.The Nook comes with no advertisements and is a wonderful reading experience!  The touch screen is intuitive and responsive, the ebooks look great, and best of all, no hidden ads!",5.0,Wonderful Reading Experience!,1342396800,"07 16, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4754'},A1L6DUSGDJP8S9,140053271X,Tasha Cleveland,"[0, 1]","I guess i got what i paid for, considering i paid less than 30 for it. works sparingly. should have waited and spent my hard earned money else where.",2.0,bought as replacement,1382400000,"10 22, 2013",Electronics,0.0
{'$oid': '5a13242d741a2384e88f4757'},A8HQNFL06S3K4,140053271X,terri breece,"[1, 1]",I bought this for my elderly father. He can maneuver quite well through it. It was a good buy.  We have run out of room for any more books.,5.0,Nook easy ereader,1401840000,"06 4, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4755'},AAE0R8ZINTPJH,140053271X,TehSpaz,"[18, 20]","I went on the market and started doing my research with one goal in mind. Find an e-book reader. I was tempted by the more tablet-ey devices, but what it came down to is anything that a tablet could do, my android based phone was more than capable of handling. I wanted a device that I could read outside in bright Texas sunshine between classes, or cuddle up before bed under a light with...Like 99% of people out there, it came down to the Kindle vs the Nook...They both boast pretty much the exact same screen, with the exact same size...the Kindle just has the added physical keyboard while the Nook uses a touch interface so simple/intuitive my grandmother was handling it naturally within minutes.The differences in the available markets did not concern me, as all my books are sourced through 3rd party providers, and my library is managed on my computer by a program called Calibre (pronounced Caliber for us Americans).The screen is crisp, very little ghosting, and it only does the black/white screen flash every 6th page turn...something I hardly notice. The unit itself is incredibly light, lighter than a standard paperback, and has a rubberized finish that holds well in my average-to-smaller hands for a guy. The two buttons on either side of the screen are a little hard to push at first, but I've noticed that over the past week, the two I use most have ""worn in"" and, while still requiring a small amount of tension, are plenty comfortable to activate even in a late-night delirious stupor brought on by a case of the one-more-chapter's.Also, due to the touch interface, I find that no matter how I hold the unit, or using whichever hand, I can easily navigate pages. You can page foreward by either hitting one of the two side buttons, tapping the right side of the screen, or making a swipe motion ANYWHERE on the screen.Amazon may have the slightly larger market, but B&N; is definitely winning in the hardware race for best simple tablet.",5.0,Love it.,1312243200,"08 2, 2011",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4756'},A3E5QCUZEEKS9B,140053271X,"Teresa Murdock ""Movie Buff""","[2, 4]","Don't ever buy anything from this person/company! It was sold by BlueProton! I contacted them to return the Nook, got a flat No. I bought it for my husband and then we found out he was being deployed and couldn't use it where he was going. I sent an e-mail directly to them and never got a response, nothing at all !! The Nook is very plain, nothing to it. If you want to get something like this, Kindle is the way to go!!!",1.0,The worst customer service,1358640000,"01 20, 2013",Electronics,0.0
{'$oid': '5a13242d741a2384e88f4758'},A3EQRG0AYCU91N,140053271X,T.C. Doust,"[1, 1]","In my opinion, the Nook Simple Touch is the best e-reader on the market because... well... it's simple. No distractions of email or social media, it lets me immerse myself in a book and I love it!",5.0,Love My Nook,1383177600,"10 31, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f475a'},ALPLYIYSX7YHV,140053271X,Theresa Dawson,"[0, 0]",Very happy with condition of Nook eBook Reader.  Fits what I wanted perfectly and very good touch screen.  Came in time that was promised and was packaged well.  Very happy!,5.0,Just as discribed,1371427200,"06 17, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f475b'},A24KEBS6DN87Q7,140053271X,Thomas Hopper,"[1, 1]",Readability in Sunlight is super even when the sun is directly hitting the screen; can't be beat! The blacks are great and the contrasting white whites really helps these old eyes of mine! I like the Android operation too.,5.0,Nook Simple Touch,1384819200,"11 19, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4759'},AGZI85WF7M7KV,140053271X,thehappies,"[4, 8]","I've had a nook for almost a year now and I spend all my time trying to download files, renew books from the library (the only lend for two weeks), and mess with files that won't open for whatever reason.  Then I have no time left to actually read anything and I'm left frustrated and annoyed.  E-readers seem great in theory, but are a nightmare in practice.  I guess I can't speak for the kindle, but using our Nook to borrow from libraries has been a total waste of time.  Do yourself a favor and stick to the printed books.  No hassle, you can renew as often as you like via internet at most libraries, and when you buy it you can lend it to your friends, pass it on to your kids, sell it at a garage sale, etc.  All the copyright protection surrounding e-books makes them absolutely a horrible value for the money you spend and a waste of time on top of it all.  And when you leave your e-reader in the taxi, at the restaurant, or some opportunistic thief snatches it when your not looking, you are out $100.  What thief would target your $6 paperback?  Yeah, that's what I'm talking about.",2.0,E-readers are a waste of time,1352937600,"11 15, 2012",Electronics,0.0
{'$oid': '5a13242d741a2384e88f4760'},A1WXDWWX302SXE,140053271X,Traci Owens,"[0, 0]",I bought is for my sis in law for her birthday and she really enjoys it. she's only had it a couple days and has already downloaded so many books.,4.0,My sister in law really likes this,1393113600,"02 23, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f475f'},A226SYGFHI52GG,140053271X,Toes,"[0, 4]",Bought a Nook in Bangkok _Sort of happy with it_Then_ just browsing a store where a lady was demo-ing a Kindle_Sooooooo much better_Bought one & haven't looked at a Nook since,1.0,Kindle is +++!!!*** better,1402099200,"06 7, 2014",Electronics,0.0
{'$oid': '5a13242d741a2384e88f475e'},A2N56OFRYNSDD6,140053271X,tiredmom,"[0, 1]","The Nook Simple Touch E-reader is a great tool. I use it often in all kinds of locations. Originally I was concerned when it did not connect to my wi-fi but I went on to B&N and did their download and it worked fine after that. It is exactly what is it says it is. The screen quality is amazing. Some of the transissions are not efficient, but overall it is a nice reader.",4.0,Completely Content,1324252800,"12 19, 2011",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4762'},AOTETFNCEBEWA,140053271X,Trichet Allaire Sarah,"[0, 0]","I tried to switch the reader on, but nothing!It didn't work, even after more than 40 hours of charge!!",1.0,didn't work,1349481600,"10 6, 2012",Electronics,0.0
{'$oid': '5a13242d741a2384e88f4761'},A3RQ37WTRULBX6,140053271X,Tony,"[2, 17]","I just bought the kindle and I'm regretting it. Who ever said that the kindle has a better library is telling lies B&N has an equal or better ebook and ""app"" library. Im about to return it because the Nook is a better e-reader and has better features. I'm just happy I havent thrown my Kindle package away because i'm returning it after 3 days. Kindle would be better for my mom or grandmother but for me. Its a No!",3.0,Nook simple touch vs. Kindle,1310601600,"07 14, 2011",Electronics,0.0
{'$oid': '5a13242d741a2384e88f4765'},A28VFJHSZ6BIN1,140053271X,VE-615284 Dannys Borrero,"[1, 1]","Excelent choice on a e-book reader small, light, and clear to read any book! I fully recommend this e-book for gift or personal",5.0,The third one on family,1398124800,"04 22, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4764'},A1J243FOZ28YE1,140053271X,Unknownq25,"[0, 0]","I didn't order my Nook from Amazon but all I can say is, that it is AMAZING! This nook is for the people who are major readers like me. I mean I can rip through 3 - 5 books depending on the length. You have to think that I don't always buy the books, I check them out with my library's Overdrive. Its wonderful (though you have to download Adobe Digital Editions, which is completely safe, to manage your library books with you Nook).The down side is that it is not backlit. I like to read all day, and it kind of sucks that I'm not able to read in the dark without any additional accessories. The battery life is great. I charged it on Christmas night, and the charge is still over 85%.They could have made the power button a little easier to push because I have trouble telling if i have pushed it or not. If your not the biggest reader, and you like to play gives, I recommend getting the Nook Tablet or Kindle Fire, NOT THE NOOK COLOR! The nook color is supposed to be terrible at everything.I have no problems with my nook, I love it, and I am happy with it.",4.0,Great E-Reader,1325030400,"12 28, 2011",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4766'},A3FH9ZWBUJI98C,140053271X,Vickie,"[0, 0]","I had some issues first learning it, but now I love my NOOK!! I am very happy with this purchase.",5.0,Love my NOOK,1357776000,"01 10, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4763'},A2IX7ITQ3RYQJS,140053271X,"Trish4278 ""trish4278""","[1, 1]","I bought a NST from Books-A-Million. LIke Amazon, B&N; tries to lock readers in to purchasing from their store, but if you're resistant, it's easy to side-load books using Adobe Digital Editions or Calibre on either device. I've used both the Nook and Kindle readers and purchased the Nook ST for my personal use because I prefer to have buttons as well as the touch screen. This proved a prudent choice since the touch screen on the NST started malfunctioning about 6 months in. At first, using a Q-Tip to clean the edges of the screen worked (it's not a calibrated screen, but works using light sensors that can be blocked by dust). Then certain areas of the screen completely stopped working. I could not access my library, etc. I'll spare you the details of my four infuriating chats with B&N; customer service, but I ended up returning my Nook more than two weeks ago for them to look at and replace with a functional unit. I have heard nothing about its status since.Compare this to the customer service I received from Amazon when our work Kindle malfunctioned -- they replaced it without a murmur, after an actual phone conversation with an actual person. I sent in the old unit and we had a new one three days later.I think in a lot of ways the NST is superior to the Kindle Touch -- epub format, side buttons, ability to be hacked and used as a tablet -- but if I end up having to buy another ereader, I will seriously consider converting my ebook library to mobi and purchasing a Kindle, because if (when) something goes wrong with my ereader, I want someone to care. I'm sure I'll eventually get a response from B&N; and maybe a replacement Nook, but the hoop-jumping is a bummer.",3.0,"Great reader, poor customer service from B&N",1356480000,"12 26, 2012",Electronics,0.0
{'$oid': '5a13242d741a2384e88f475d'},ANK4IDARGV52U,140053271X,Thomas Mcghan,"[7, 8]","I'm a bit of an android fan, so when the nook product line was first announced, I was onboard (I skipped the kindle because I didn't want a big keyboard cluttering up the space). I got it at launch, and used it frequently. Then... the iPad came out, and I found that when the B&N; eReader app came out, I was bringing my nook with me less, because, hey, I could just use the iPad to read, right? Why bring a device almost as big just to read books, when the eReader app (despite the drawbacks of a color screen vs. e-ink, etc.) worked just as well? So I sold the nook.Then a funny thing happened. I stopped reading as much. See, with the iPad I was watching videos, playing games, messing around with apps, etc. Which is great, but I just ended up opening things other than the eReader app. At the time this dawned on me, I immediately thought ""If only there was a smaller form factor for the nook, I'd probably take that with me more, and start reading again...""Enter the nook touch. It's much smaller, much lighter, and ditches the color touchscreen (which was frankly always a bit of a pain) at the bottom of the device. What you're left with is a lean, mean, reading machine. It's not without its flaws. I'm not going to touch on the platform itself (the original nook and nookColor reviews cover that pretty extensively), but I did want to talk about some of the differences from the eyes of an original nook owner.Even for a techie like me, I struggled with the interface at first, so here's a few items of note:The Good/Notable:- You can both tap the screen on the left or right side (left meaning page back, right meaning page forward) OR swipe left/right to turn pages.- Additionally there's buttons under the rubber on the left and right side of the front of the device. This has been an absolute boon for one-handed reading, which happens constantly for me with a device so light. Switching hands still gives me the power to paginate without having to change back.- Overall, the speed/snappiness of the device blows away the speed on the original nook + 1 update (i.e. the time when I ended up selling the nook). Page turning is near instant, the on/off speed and unlocking is far faster too. With one exception...The not-so-good:- The keyboard is pretty slow. Still. The infrared sensor that's used to detect touch requires a lot of patience and single-letter typing. This was really only an issue on initial setup for the wifi at my home. I honestly haven't used the keyboard in about a month. If I want to buy something, I do it via my phone's nook app, or the web.-  While my battery life is good *now*, it wasn't so good when I first got it. I had to run it down completely a few times and recharge before I started getting anything near the 1-month advertised time. It's more like 2-3 weeks now that it's baked in, but that beats the original nook I had, and honestly, if you can't be troubled to charge the thing overnight once every 3 weeks, I'm not sure what to say. Buy a smartphone so you're conditioned to charge things more regularly :P- The rubber on the device is great for grippiness in your hand (and it won't go sliding from anywhere you put it unless a 8.0 earthquake hits), but it tends to attract dust and grime, and the type of rubber makes it *incredibly* hard to clean except with some kind of wet nap.Overall, it's the original nook, in a smaller package, with better battery life, a touchscreen, and a cleaner interface. For cheaper than the original nook.",5.0,An excellent improvement on the original nook.,1310515200,"07 13, 2011",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4768'},ADJYQO1TC0UF1,140053271X,"V. Kod ""Creator""","[2, 5]","Easy to use, good battery, no need additional soft, only Calibre to convert e-books.Just need correct device firmware interface, to make it more useful:- Remember last 5 Read now books. (Not 1, because e-reader can use other friends/partners and read different books)- Remember each book stop reading page, if I restart book again.- Need slide toolbar for quick select directory, shelf  etc.",5.0,Easy to use...,1313020800,"08 11, 2011",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4769'},A13OR9S9D3ZIC2,140053271X,Victor,"[0, 1]","A wonderful e-book - very easy navigation, high-quality screen, accurate assembly. Ekpluatiroval until not long, I hope that in time NOOK fails.",5.0,recommend,1357862400,"01 11, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f476a'},A16OC6HT03OB7L,140053271X,VonRyan,"[0, 0]","Works great , has more features than I thought it did and well worth the price I would buy again",4.0,reader,1376092800,"08 10, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f476b'},AS4OHV4UVQ25T,140053271X,WAFA,"[0, 1]",this is bad ... this reader in one month doesn't work !!Technical Support also very bad !!don't buy it,1.0,bad,1397779200,"04 18, 2014",Electronics,0.0
{'$oid': '5a13242d741a2384e88f476d'},AON3UEWN8G99M,140053271X,WendyB,"[0, 0]","I gave this to my sister for Christmas who said it was the best thing she got this year.  She loves it and the wall adapter I got for it.  Excellent price, excellent purchase.  Next time I will buy it for myself.",5.0,Best gift I bought this year.,1357344000,"01 5, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f476e'},A1A8YLNAO5G16U,140053271X,"W. F. Schwentner ""SunnySoundDJ""","[0, 1]","If you only want to read, this is fine. The newer models access the web, have apps, play games, do email and color. This model is only print and only black and white.",4.0,Excellent for what it is,1376092800,"08 10, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f476c'},A16Q3WF4M3DJFL,140053271X,"Wag The Fox ""Genre mutt.""","[0, 0]","While I do love my Kindle, it can't do everything. For instance, borrowing ebooks via my local library is a no-go if I want to read them on my Kindle. So, with that and other reasons in mind, I looked for something cheap and reliable to read epub files. I might have gone with the Kobo, but found the prices exorbitant--particularly on Amazon. So a used Nook it is and in the week or so I've been trying it out, it works just as well as I had hoped. In fact, the touch screen that allows swiping through the pages is a nice little feature that my humble Kindle just can't do.So I would say if you want a budget-priced ereader that's NOT a Kindle, this is a pretty darned good product to consider.",4.0,A nice alternative to Kindle.,1404432000,"07 4, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f476f'},A7RU8PR3WBUSX,140053271X,WhosThatSexyThang,"[0, 2]","This eReader is a total crap! You can't view detailed images and charts in it as it doesn't have a zoom functionality! this limits it's use to just pure-text ebooks. This issue has been raised ever since it's released and yet B&N; has never released an update to make the functionality available.I really regret buying it, no wonder people are trying to sell them off pre-owned. Buy a Kobo mini instead, at nearly the same price it has all the basic functionality you would need from an eReader.",1.0,Total crap for books with images and charts,1381190400,"10 8, 2013",Electronics,0.0
{'$oid': '5a13242d741a2384e88f4767'},A3Q5IRZ3ZJV4P3,140053271X,"Valueminded ""leadpedal2""","[3, 5]","I bought the Nook Touch instead of the Kindle because it was on sale for $75, which is still alot to pay for something that can only be used to read books. I didn't realize that if you buy books from B&N;, you can only read them on your Nook, and not on anything else.  So even though you paid for them, those books really aren't your property.  You have no access to them if you don't use their products! Still, I liked the fact that it used ePub, and you had a variety of stores you could buy from and also that libraries have more ePub books available.  However, I just heard that their latest firmware update prevents you from reading any books except those bought from B&N.; If I had known this I never would have bought the Nook. It's as consumer un-friendly as you can get!  Really a nasty way to do business.  Amazon is different.  Once you buy a book, it is yours.  You can read it on any device. When it comes to buying books, Amazon is far easier to use and alot more consumer friendly.  The Kindle is by far a better choice of the two.I am returning the Nook after only a week, because this is a frustrating product that doesn't function like it is supposed to do.  There are simply too many glitches in how the touch screen works to be reliable. Here are the cons:  First, it often takes multiple touches to access anything.  You touch or swipe the screen, and nothing happens.  You try it again, and still nothing.  What a joke.  Second, pages turn mysteriously on their own and without warning, both forward and backward.  I am always losing my place when I try to read a book.  I've noticed that this happens almost every time you alter the angle of the Nook.  If you're reclining and turn to adjust the pillow, don't expect to return back to the same page you were on.  Third, the pop-up menu and dictionary are too easy to activate by accident.  If you hold the Nook too close to the screen, or at the top or bottom, the pop-up menu will appear or the dictionary will activate unintentionally.  This happens several times an hour.  You can't just simply sit down, relax and read unless you sit motionless in a chair and hold it on your lap. Last of all, it does not use a standard USB/micro USB cable. The USB connection to the computer is standard, but the micro USB connection to the Nook itself is NOT!  It is thinner and wider.  You can only use the cord provided with the Nook to connect to your computer to transfer files or charge the batteries.  You can't use the standard USB cord that works with all of your other electronic gadgets, like your digital camera or your portable hard drive.  So if you need a longer cord, or lose their cord, you're out of luck. Talk about a major inconvenience, one that makes zero sense!  Pros: I did like that it recharges in under 4 hours and that it has a very long battery life.",2.0,"Not consumer friendly, full of glitches",1325203200,"12 30, 2011",Electronics,0.0
{'$oid': '5a13242d741a2384e88f4770'},A39D3TK7V8UZX5,140053271X,William Bartko,"[1, 1]","Out of the box she knew how to operate it, and is working fine getting a lot of use as she likes reading.  Glad to see as she is only 8 years old.Bill",5.0,Excellent Christmas gift to grandaughter,1388102400,"12 27, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4771'},A18ECVX2RJ7HUE,140053271X,"willie ""roadie""","[3, 3]","Barnes and Noble hit one out of the park with this ereader! compact, great e-ink infrared touch screen, microsd card slot, two-month battery life, wifi, support for pdf and epub, and best of all, running Android!the STR has already been rooted, and handily runs Android and a host of goodie apps - but even if you don't want to crack your unit, you'll still enjoy a nice ereader and simple-to-use interface:- fast, responsive, and crystal clear screen - even in sunlight- touch right or left sides of screen to page forwards or backwards - OR - use the hardware buttons on the top sides of the frame- use 'shelves' to organize your titles- view titles as icons or in a list- insert bookmarks, notes- look up words instantly with its built-in dictionary- change fonts, font sizes on the fly- purchase titles via wifi or copy from your computer- and much more...no ereader is perfect, but this one comes close; i held off buying one until the market provided lots of choices - and the STR is the one i've been waiting for!btw, if you have an ereader, you should also get the free cross-platform ebook app, calibre - it is an *essential* ereader companion, and can be used to convert DRM-free ebooks to nearly any format for nearly all ereaders, include the new Nook Simple Touch!",5.0,The STR is flying off the shelves!,1310169600,"07 9, 2011",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4773'},A8GT4H8U17KD7,140053271X,youngwang,"[0, 2]",i think it not good. The machine was taken apart. Because there is some crack in it. I don't like it.,2.0,not good,1379894400,"09 23, 2013",Electronics,0.0
{'$oid': '5a13242d741a2384e88f4774'},A2A3FVY86JZIZV,140053271X,Youssouf,"[0, 0]",Only if you only want an ereader and don't want tablet functions to distract you while reading. I rooted mine to get bookstore variety and to read pdfs. Kicked up my reading. I'm Happy!!,5.0,Great,1375747200,"08 6, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4775'},A2LVKYGBT29GXJ,140053271X,Yuri Koreshkov,"[0, 0]","It's the best, if you are ready to do some reprogramming. Yoo can make it Android 2.1 device that can install anything from Market. It makes Nook not just reader, but tablet-pc with e-mail, browser, games, etc.! Quality is good and touch works fine.",5.0,best e-book,1362700800,"03 8, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4772'},A1DCNMRBNSTN59,140053271X,"Wally ""Wally""","[35, 39]","I know Amazon is going to hate me for this but here goes:I used to have a Kindle 3. It was great. It made reading a pleasure however there were a couple of things I would have liked to change. I wished that it had a touch screen and that it was smaller.When I saw the Nook Touch I thought that this is what my Kindle should be like. Well I decided to buy the Nook and I'm very, very pleased. I won't go into an in depth review of the device itself. You can find that just about anywhere. What I will say is the touch screen makes things so much easier. I love the on screen virtual keyboard (like the ipad) and the fact that it's a lot smaller than the Kindle 3 but with the same size and quality screen.Since giving the Kindle to a relative I thought about the books that I already bought from Amazon and the fact that I now have to use my Android phone to read them since the Nook does not read Kindle books......or does it??With a little research I was able to find out how to root my Nook Touch (voids your warranty). Now when I turn on the Nook, it gives me a dual boot screen (sort of). I can go to the Android desktop or the the Nook screen. Using the Android desktop which included the Android market I downloaded the Kindle reading app. I ran that app, logged into my Kindle account and now have all my Kindle book available on my Nook Touch. The only thing missing is text to speech but I didn't use that feature anyway. Yes it has a web browser, email and all the other Android apps available but most look pretty drab on a monochrome device. That isn't why I did this. I wanted a device to read my Nook Books and Kindle books.I now have the best of both worlds.",5.0,Fantastic alternative to the Kindle,1315526400,"09 9, 2011",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4776'},A3VZ0EAKYY8KP,140053271X,Zackery Good,"[4, 10]","I recently purchased the nook thinking it would be great for school.  Most of my readings for class are pdf's that the professors post online.  Reading on the computer screen hurts my eyes and it seems wasteful to print out all the pages.  This seemed like the perfect solution.  However, the result was teeny tiny print on the screen that I was unable to enlarge because it wasn't the Barnes and Noble e-book format.  In addition, the capacity of the device is grossly overestimated.  I have no idea how it is supposed to fit so many books if it couldn't even store 500 pages of pdf document for me.  Definitely something to skip purchasing.  Save your money.",1.0,Not worth it.  Save the money.,1333584000,"04 5, 2012",Electronics,0.0
{'$oid': '5a13242d741a2384e88f4777'},A2FE2O2JN72E3Z,140053271X,Zeelander,"[0, 0]","Bought this for my wife for my wife for Christmas and she uses it every day. Already went through 22 books, most of them free through Barnes and Noble. A great buy and very happy it.",5.0,Barnes & Noble Nook Simple Touch eBook Reader (Wi-Fi Only) Barnes & Noble Nook Simple Touch eBook Reader (Wi-Fi Only),1368662400,"05 16, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4778'},A2VXVM93S96FHS,140053271X,Yaz,"[0, 0]","I love reading, and in a lot of cases I found myself leaving a book at home because I didn't want to carry any heavy things. This is great! I put in a small 512MB card and now it holds ~50 books! I gave it 4 stars only because the dictionary function isn't very good. I think it has a literal copy of a dictionary, which means it doesn't explain the word fully but still doesn't allow you to search for the meaning of a work in the translation window...",4.0,Greatest purchase for an avid reader,1363824000,"03 21, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f477b'},A1STUKGLFUS9BA,1400532736,Akiva Bloch,"[0, 0]","I use it for book reading, lightwight email client (short righhting only), pocket (previously read-it-later) articles reading and poratable calendar/tasks viewer",5.0,"yes, once rooted, it's a great android reader",1365811200,"04 13, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f477c'},A1FNTIIRF85IED,1400532736,alabama,"[1, 2]",I bought this for my mother.  She loves it.  It's easy for her to use and she feels like she's doing something very exciting.,5.0,The greatest gift for mom,1358899200,"01 23, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f477a'},AJINVBW5CKZVS,140053271X,"ziggyboo ""ziggyboo""","[7, 22]","I know I got a lemon. However, this has happened to many people. I know this, and when I tried customer service, they knew my problem. Heck, I didn't even need to send mine to them. When that happens, you KNOW there is a problem.This is not the first time I have seen this issue on rechargeable batteries (yeah, you might see where this is going) but it CAN NOT hold a charge. I plugged it in.  I charged it for DAYS on end. Nothing happened. It kept saying the battery was too low to charge. I followed the instructions, kept it in the right temperature, didn't even leave it in the car, I even did a full charge my first time. Nothing. It was dead.I know that I may have gotten a lemon, and ya know, I don't really hold that against it. If you want to be mad and say then ""well why did you give it one star???!!!!"" I will tell you this: I got a bad product. It may have been a lemon nonetheless, but still, I got a bad product with an obvious issue, and B&N; knew it."" You may never see this because they might not want it published, but perhaps I am wrong. Perhaps it isn't common. Perhaps it wasn't a major issue, but what ever the case, I got a bad product.",1.0,"Good Product, but has one MAJOR glitch.",1313193600,"08 13, 2011",Electronics,0.0
{'$oid': '5a13242d741a2384e88f477d'},A25WY3EFZOH6JW,1400532736,alessa mcnatt,"[0, 0]",this is a very good product. Easy to read and not that costly. My only complaint is that this ereader can't read manga or graphic novels.,4.0,Pretty good,1402617600,"06 13, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4779'},A3LCAEW5T0GAG3,140053271X,Zergushonok,"[5, 5]","I think, the title sums up my opinion about this purchase good enough, but since I need to write 20+ words about it as well, here it goes.Putting some background, I don't have time nor money to purchase every book I want to read in paper, I find reading off the laptop screen impractical and uncomfortable because my laptop is too big to unsheathe it every time I want, while getting somewhere on a bus or a tram. And I'm not rich enough to buy myself an iPad :DSo I was looking for a simple e-reader without bells & whistles, MP3, 3G, video playback capabilities and other stuff I won't use anyway, because I have an mp3 player for music, laptop for games, internet and movies, and I needed another piece of hardware to just read. Yeah, I'm all for ""divide and conquer"" and don't like combining everything in one :)Getting to the point - this device is just what I wanted. Text quality is great: ""paper"" is almost white, letters are black, just what I expected form the latest generation e-ink. The screen itslef barely blinks even without any kind of special protection (of course if you don't try to put it right under the lightbulb). Page-turning buttons could be a little easier to press (that's why I gave it 4 stars in ""controls""), but who needs buttons, when you have a touchscreen anyway?What else? Well, controls are easy to learn, but in case you forget something, the user guide is already inside as your first available book. Easy to hold in hands, however I recommend you to buy a protective case for it to make your reading even easier and more comfortable. Requires wi-fi internet (b/g not n!) for activation when you turn it on for the first time.Wrapping it up - worth the money, does its job, good-looking. Buy it if you're in doubt =)",5.0,"Hell yeah, I read again! :D",1318291200,"10 11, 2011",Electronics,1.0
{'$oid': '5a13242d741a2384e88f477e'},A3QPWNKTUC8N2B,1400532736,Amazon Customer,"[0, 0]","I bought this ereader and the Amazon Kindle ereader at the same time, so I could compare both together. After about a week I gave the Amazon ereader to my nephew and I kept the Nook. I am left handed, so holding things in my left hand feels natural to me. I really like how this can be held in the left hand and still have access to forward and back page turn buttons. Also, I like that it has a touch screen in addition to the physical buttons as well to turn pages. Also, and this was the biggest reason I kept the Nook. It has a more natural feel in the hand to me. My thumb rest comfortably next to the screen will reading. Overall, in my opinion this is a better ereader then the others out there.",5.0,My favorite ereader...,1398729600,"04 29, 2014",Electronics,1.0
