_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class
{'$oid': '5a1321d5741a2384e802d2ee'},A3N8VZA29AS6ZX,9861203192,shifterto,"[0, 0]","For the money it is in my opinion the best case out there it is sleek, tough and does not get hung up like the rubber ones.",4.0,Excellent,1389657600,"01 14, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d2ed'},A2CJNJP6NUHZGA,9861203192,SH,"[1, 1]","Bought the case but it does not fit at all. Perhaps my fault, as all S2's are not the same. I have the T-mobile variant. I should have paid more attention when ordering. Three stars for the case quality - somewhat stylish, no frills - what you would expect for $4. Prompt shipping.",3.0,Nice Case but May Not Fit Your S2 Model,1333324800,"04 2, 2012",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d2ef'},AJQB2PS2JSUKC,9861203192,Shoumyo,"[0, 0]","Considering that the price is so low, I was surprised at the quality of the material. It doesn't feel cheap at all. Tho only problem I had was that the hole cut out for the charger was a little smaller than required, so the charger didn't fit initially. I had to scrape out a bit of the material from the hole (not too much of a botheration), and now it can charge without trouble.",4.0,Great for the price!,1323993600,"12 16, 2011",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d2f2'},ASVXST4VMGFGN,9861203192,swda,"[1, 1]",It took FOREVER to get and then it doesn't even fit my phone. The camera and volume openings don't match. What a waste,1.0,horrible,1362441600,"03 5, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d2f1'},ARKN1N213VWEZ,9861203192,sk6h,"[0, 0]","Cheap and fit very well, look no further.I thought it didn't fit very well on the first trial but after a couple of trial errors it fits very well.One thing thou, the hole for charger is little too small so I had to make it bigger for the charger stay connected.Otherwise, it looks good and protects the phone very well. And very reasonably priced...",5.0,"Nicely fit, Look no further....",1325030400,"12 28, 2011",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d2f0'},A3OCPN8PPFTKJB,9861203192,Shredder,"[0, 0]","This case is very well designed (Galaxy S2, AT&T I777). It does what it is meant for. It fits perfectly and leaves no gaps. Pretty stiff, yet flexible, just right. The material does not feel cheap at all, compared to even the $20 ones. It prevents the phone from slipping and does not stick to pocket insides. Pure black in color and it has a nice Carbon-fibre rough texture on the back. This one also protects the phone and is not so thick as to take away the slim beauty of your galaxy s2.",5.0,Does what its meant for,1320969600,"11 11, 2011",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d2f3'},A27N6ME55TVC07,9861203192,Syed Aziz Ahmad,"[0, 0]","It is a great cover, value for money. Fits perfectly in the hand and got the right kind of protection.",5.0,Value for money,1362787200,"03 9, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d2f5'},ANNHH0CSD95DL,9861203192,tdmt,"[10, 12]",This is one of the better tpu cases for samsung i9100. It fits the phone perfectly and feel very solid. It looks like a hard case but actually very flexible.,5.0,TPU case,1307491200,"06 8, 2011",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d2f4'},A21W3SHMW64B4I,9861203192,Tai,"[0, 0]","I would recommend getting this case from the Electromaster vendor if you bought the original AT&T; Samsung Galaxy SII (SGH-i777), which is NOT the Skyrocket version. Other vendors may have different molds, thus why some reviewers are complaining about needing to cut extra holes or widening holes.This is a wonderful TPU case. For less than $3, the case fits all the needs I have for my new phone. It has the right holes on all sides and I didn't need to cut any holes out for the top mic nor the microusb jack at the bottom, as different sized microusb cables fit perfectly. As others have previously mentioned, it feels like the rubber from a rollerblade wheel and is very shiny. It also attracts fingerprints, but they wipe away very easily.As for the weight and ""bulkiness"", the case did not add any noticeable weight to the phone; while the case does slightly add to the thickness of the walls of the phone, it is a snug fit and almost felt like nothing was increased in size.I will try to record a video for this case later today and update this review.",5.0,Perfect for ATT SGH-i777 (from Electromaster vendor),1324252800,"12 19, 2011",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d2f6'},A3J32Q69ZL6VJN,9861203192,Tamera V Davis,"[0, 0]","I ordered this case for the Samsung Galaxy S2 - ATT version.  Ordered on Saturday; it arrived on Friday.The case was a bit too snug for this phone so it didn't wrap around completely to the front face on all 4 edges of the phone. It would work but it isn't quite right. The case I ended up using is a Great Shield which does this properly.This case is also very slick which I didn't really like. The upper right corner of the case has a cutout but there doesn't appear to be a reason for it on my phone (beside the headphone jack cutout but over on the corner). Therefore this corner of the phone is not fully protected which I didn't like since I think the phone is most likely to hit on a corner if dropped. Overall, I won't be using this case.",3.0,Case is OK but didn't fit well; I won't be using it.,1341705600,"07 8, 2012",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d2f7'},ADAOCCX403XT2,9861203192,TechxBoi,"[0, 0]",It's a slim and sleek case. It a rubbery but shiny case and you can kind of see finger prints. Seems like it protects the corners of the phone well. Only problem is mine has very noticeable air bubbles in the case and that hurts the look. But the price was cheap and the shipping was fairly quick so that helps!,4.0,Decent...,1322697600,"12 1, 2011",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d2f8'},A2NNWBFB8NZYL4,9861203192,thais,"[1, 2]","This item may work for other versions of the Samsung Galaxy S2 (and the packaging says it's compatible for the i9100) but it does not match for the Sprint Epic 4G Touch Samsung Galaxy S2 i9100 phone. The openings in the case do not match up with the phone, specifically the volume controls, ear phone jack, and power button. It they would have matched, then this case would have been nice as it would keep the phone profile slim while protecting the phone. Unfortunately, had to return it.",2.0,Case doesn't match,1319846400,"10 29, 2011",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d2fa'},A2GS9YGUZ4ZOHR,9861203192,Theophilus,"[0, 0]","The skin case maintains the thinness of the galaxy phone, while rendering it safe from occasional drops. I had a problem with the cut out hole for the charger. I had to enlarge the hole with a razor; otherwise you are left with having to remove the skin each time you intend on charging your device. Besides that, the skin is great.",5.0,Fits well,1327881600,"01 30, 2012",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d2fb'},AT5V8SDH5K0AT,9861203192,they_call_me_cj,"[3, 3]","So I gave this a moderate review as the quality isn't too shabby, but beware that this doesn't work on the Samsung Galaxy S2 from Sprint. I should have paid more attention, it's totally not the fault of the seller.Pros - It's black and shiny.Cons - I'm an idiot.",3.0,Doesn't Work on the Samsun Galaxy S2 from Sprint,1338336000,"05 30, 2012",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d2fc'},A2R8APMIVRCW8K,9861203192,Tianzhi Chu,"[0, 0]","It's the best case for sgs2 in this prices, because its glassy looking really fits the phone well and not make your phone looks bulky.",5.0,Best of price,1319328000,"10 23, 2011",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d2fd'},A3VN6J0V8EN1AS,9861203192,TifAndRog,"[0, 2]","This phone protector DOES NOT FIT THE SAMSUNG GALAXY SII. It is too small.  I would lose the cost of the item by returning it, so it's just a total waste.  Shame on the seller for misadvertising it.",1.0,Does Not Fit Samsung Galaxy S II,1330128000,"02 25, 2012",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d300'},A234XU7ZOS9XCF,9861203192,tourgood,"[1, 2]",product is great.. easy and perfectly fit.. it protects camera do not worry about it.. feels strong and according to me its a little bit shiny not solid black.. but i loved the product and recommend it..,5.0,product is great,1313971200,"08 22, 2011",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d2fe'},A3IHVYRJEOXVBQ,9861203192,Tim Z,"[0, 0]","THIS ISN'T FOR THE SPRINT VERSION, THE SPRINT VERSION HAS A 4.5 INCH DISPLAY RATHER THE 4.3 ON THE INTERNATIONAL EDITION, OBVIOUSLY THERE WILL BE SIZE DIFFERENCESThis case is very very good for its price (I got it for $3, 26 cents + shipping), feels just like a hard case but handles just like a silicone cover. Every side is fully protected by the TPU and the holes are cut correctly (speaker is covered about a few percent) to ensure proper fitment. In addition, the case also gives my phone a nice glossy look.",5.0,Exceptional for its price,1317427200,"10 1, 2011",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d2ff'},AQTODNWLVURCB,9861203192,TONWAT,"[0, 0]",I like my AT&T Galaxy S2 because it is thin and light. I did not want to buy any bulky case to ruin the beauty of original design. This is the perfect case to keep it thin but still protect your phone!! It is a very good quality case and doesn't look cheap. It is cheap enough to just buy it and try it !!,5.0,Excellent Case. Keep it thin but protect.,1318896000,"10 18, 2011",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d301'},A3FHO2PTH4OH90,9861203192,unhappy,"[0, 0]","This is not made for the Galaxy S2.  The cutouts are wrong for the buttons on the phone.  While it is cheap, if it doesn't fit, you can't use it.",1.0,not happy,1349136000,"10 2, 2012",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d302'},AXCNE38DPZJWX,9861203192,Valleypoboy,"[0, 0]","This case looks and feels nice, but does not fit well on my GS2.  If I put the top in first it the bottom will not go all the way in, if I put the bottom on first the top will not go all the way in.  I also purchased this one:TPU-Cases Matte Back Black Flexible TPU Case & Screen Protector for Samsung Galaxy S II (Model SGH-i777) **ONLY FOR AT&T; VERSION** (TPU-Cases Retail Packaging)for several dollars more and it fits perfect.",2.0,"Looks and feels nice, but did not fit well",1324339200,"12 20, 2011",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d305'},A14RB0FWCSWMK4,9861203192,Vikas Gupta,"[0, 0]",This is an excellent just as described. And Quality is also good.The case fits on the phone without any problems.Vikas.,4.0,Good Product,1321574400,"11 18, 2011",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d303'},A17UQ3I728KOBY,9861203192,usro,"[0, 0]",Bought from importer520. I really like it. It fits my Samsung Galaxy S2 I777 perfectly. Note: make sure you have I777 model. Case is a little bit transparent and smooth. It doesn't look cheap at all. It's not bulky either.,5.0,fits Samsung Galaxy S2 I777,1337644800,"05 22, 2012",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d304'},A1P320K09YOPL,9861203192,Vasanth Bhat,"[0, 0]",Got what what described. I would recommend this to everyone who has a Galaxy S2 (international edition). Giving it 5 stars. The product was extremely cheap and the quality isn't bad either.,5.0,Good product,1338422400,"05 31, 2012",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d306'},AOU3DF1WVTPUL,9861203192,vin,"[1, 3]",This case doesn't fit the phone at all. I bought it and end up throwing away.What waste time & money.,1.0,samsung galaxy s2 case,1322956800,"12 4, 2011",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d308'},A3KCKBPBKDGT0R,9861203192,Wael Salman,"[0, 0]",This case is perfect what I was looking for.  It does not make the phone bigger and it has a design that makes it elegant and fun at the same time.  Nice texture on the sides to get a better grip.,5.0,Perfect fit and feel,1326499200,"01 14, 2012",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d307'},AQIGD6RKS9OJX,9861203192,WAED,"[0, 1]","there is a different between the size/design of Galaxy II that is carried by USA and what's carried by Asia.  I'm in USA, I ordered the cover for Galaxy II that i bought from USA, the cover didn't fit, and the speaker location is different from the phone.  I copmared the cover to another Galaxy II that is sold in Asia and i found that the design is different.So if you bought Galaxy II from USA, don't buy cover from outside USA",1.0,Wrong size / design,1343347200,"07 27, 2012",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d309'},AGZL5108OOCV7,9861203192,wretusa,"[0, 0]","What would you expect. This is a low quality product and instead of TPU Case, I got a perforated hard case which does not fit nicely and lets all the dust come. I would not recommend this product.",2.0,Not As Described,1364169600,"03 25, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d30a'},A36OQR3ASX4S57,9861203192,willytuner,"[0, 1]","What can I say? It's cheap, excellent quality and cheap!! I bought four of them so I could give some friends a gift!! It's really worth!!",5.0,great product!!,1364860800,"04 2, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d30b'},A7YP1BECYYPY8,9861203192,Z,"[0, 0]","Shiny surface and hard design make it appear like a phone, does not appear like a cover.Strongly suggest to buy this product.",5.0,Very good design and fit,1347235200,"09 10, 2012",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d30d'},A35Q0IC5SVFY44,9861247327,,"[0, 0]",great cover,5.0,Five Stars,1405209600,"07 13, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d30c'},A1VRKSI46KF6YW,9861203192,Yongzhong,"[0, 0]","It works exactly as advertised. Everything lined up just fine, fitted like it should. Doesn't add extra weight or size to the phone at all.",5.0,Works as intended,1321574400,"11 18, 2011",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d30e'},AB4F7L68A6H5D,9861247327,jdgreene777,"[0, 0]","I think this case is really cute.  I've had it for about a month; however, the pink has actually been chipping off pretty bad.  It's unfortunate because it really is cute.",3.0,"Cute, but doesn't hold up well",1371427200,"06 17, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d310'},AON72BXWX10UB,9861247327,Hailey Austrian,"[0, 0]",It kind of wasn't what I expected and it took a while to come to my house but it's still nice.,4.0,Good,1390694400,"01 26, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d30f'},A18B89UHS6DA5O,9861247327,Joiful,"[0, 0]","I liked this so much that I  bought a simular one for my kid who has a 4s. the only issue I have is that the rubber around where you plug in the power could be tighter. However, is not something that is a realy issue.",5.0,I bought 2,1386720000,"12 11, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d311'},A2BIOHEVF0LCHW,9861247327,Lorali,"[0, 0]","I accidently bought this thinking it was for my iPhone 5c and although it fits just barely, It looks super cute!",5.0,So cute looking,1383523200,"11 4, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d312'},A3B4IKLMPB4E15,9861247327,Patricia Chiu,"[0, 0]","Pros: beautiful color, inset crystals provide smooth grip of phone, rubber sleeve provides e tea cushion and protection.Cons: after a few months, the hard outer blue casing begins to crack and flake off.",2.0,"Pretty, not durable",1378512000,"09 7, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d314'},A1OHEFKLDL8S9H,9861247327,Sonia Fux,"[0, 0]",Honestly it looks better in the picture.  The material looks poor and the color is not as white as in the picture.,3.0,it's ok,1382918400,"10 28, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d315'},AG8SHJQI4D99I,9861247327,Stacie Woehrle,"[0, 0]","This is a cute, stylish and secure case.  Love the color and the cutout in the back to show the apple logo!",5.0,Cute and functional... I love it!,1386547200,"12 9, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d313'},A36L88SF5ETZQW,9861247327,Rachel,"[0, 0]",It's sturdy and seems like it would protect my phone well. It's like a metal type plastic outer and rubber inner layer. The only thing I don't like is it makes my phone kind of slick so I feel like I'd be able to drop it easier but it's still way cute  so that's a plus!,4.0,Super cute,1359676800,"02 1, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d316'},A20I5GWV2632DO,9861332987,Peatug,"[0, 0]",Received product in a very timely manner- all was in good shape and this case is even prettier in person than in looks online!,5.0,Lg EnV Phone case,1280534400,"07 31, 2010",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d319'},A2AWXIT8MHQXN,9861362371,Jo Ann Kinney,"[0, 0]",I like the way this case looks and feels. I also like the design. I also get compliments on this design.,5.0,Nice Design,1370390400,"06 5, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d317'},A2RNXIE226XMEP,9861249915,BBMAC,"[0, 0]",This is a great product and looks good and is fun....  protects the phone somewhat..  I would recommend for others if they like this design....  I love it,5.0,works great and looks good,1366329600,"04 19, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d318'},A3IJG2SUG5FL9V,9861363076,"Kristin ""Brain Food""","[0, 0]",I bought this for my daughter and she loves it!!! The only complaint she does have which has nothing to do with the product is she can't slide the phone into her pocket. I think that is a good indicator that the phone won't slide out of her either!!,5.0,Panda bear phone case Lumia 822,1378598400,"09 8, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d31a'},A288PGRF4VN9TU,9861578897,,"[0, 0]",love this case!!!!!!,5.0,Five Stars,1405728000,"07 19, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d31b'},A2HPCYZI112VG5,9861578897,"Jennifer Pelton ""God's girl""","[0, 1]",good phone for texting and making calls. Reliable and gets decent service. The screen is small but I did not need a phone for internet.,3.0,Good phone,1384819200,"11 19, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d31d'},ABKMJ5BPAQMPR,9861579702,Thomas Grimes,"[0, 0]",Product didn't fit but was my fault. Clearly states for sprint phone but I assumed the T-Mobile was the same size.,5.0,fast shipping,1381190400,"10 8, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d31c'},A235UFZGCFN3J5,9861578897,Eva,"[1, 1]","I got this case for my new Alcatel 871A phone. It's a nice case that adds some protection and style to the phone. It comes in two pieces and easily snaps onto the phone to protect the sides and back from bumps and scratches. It fits perfectly and has all the right openings for the camera, speaker, charger plug, etc. It feels smooth but adds enough grip to make it less likely for the phone to slip out of your hand. It came with an opening tool to make it even easier to take off. For the price, I'd say it's a good deal, not to mention the design looks pretty on the phone.",4.0,Pretty good case for the price,1361491200,"02 22, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d31e'},A4QJ5KPLZ00TT,9861613188,fuciadreams,"[0, 0]",My case came to me on time and like the other review here I couldn't get one of the corners to snap shut but my brother was able to get it to work. I love the design on the case and that it has a slight rubber texture to it so it doesn't slide around so easily. The only complaint that I really have is that I never got the neck strap that is promised. No big deal for me personally but if that is a selling point for you I suggest you skip this product. Also you need someone with strong hands to get it snapped on all the way.,4.0,Good case but....,1341100800,"07 1, 2012",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d321'},A1S504QTW2PAGQ,9861735100,bulldogmama,"[0, 0]",Just what she wanted for her cellphone.  She is a major giraffe fan and it looks great and is exactly as described.  Thank you so much for making her Christmas.,5.0,Very giraffe and my sister in law loves it!,1335225600,"04 24, 2012",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d320'},A3EMPYK6WH1CTS,9861732470,Seals,"[0, 0]","My very first case was just like this one, but I'd dropped it enough that the tabs had broken and the case no longer stayed on.  I'm glad to be able to find another one like it (the &#34;bonuses&#34; from the shipper were awesome too!)",5.0,Excellent,1392422400,"02 15, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d323'},AVFIGW966VWMW,9861737936,Lilbit62,"[0, 0]","I saw this and just knew I had to have this one, ...it matches just about anything I wear and people ask me where I got it.",5.0,Cool colors!,1362182400,"03 2, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d322'},A1ZLTD2633ET2L,9861735100,cynpin,"[0, 0]","Vibrant color makes phone easy to find in a purse!  Easy to snap on & off, and very durable.Perfect fit on phone.",5.0,Skin case for Env Touch,1308182400,"06 16, 2011",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d326'},A15FLLAQCXIRPF,9861750339,dmt9972,"[0, 0]",This case had simply beautiful colors and excellent design...it was perfect for the phone and a great price to boot.,4.0,bright colors,1378684800,"09 9, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d327'},A2MD0CJTN8INU1,9861750746,mals23,"[0, 0]",This phone cover has a rubberized texture which protects the phone from bumps and falls.  I love the colorful print and how securely it attaches to my phone.  Fits ZTE Avail and ZTE Merit.,5.0,Phone Cover,1351641600,"10 31, 2012",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d329'},A3H31NLZH1E8GM,9861750843,,"[0, 0]",My hard case came in early & it fits perfectly on my phone.  I absolutely love it.,5.0,I absolutely love it.,1405296000,"07 14, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d325'},A3FPSY1M6G7XIB,9861747028,RonAnnArbor,"[0, 0]","This is really fantastic value for simulation very-real looking leather in a super-slim iPad folio case.  The styling is good, the feel is really nice in the hands, and it is absolutely the thinnest, slimmest iPad portfolio I have been able to find that looks decent and professional.  I have tried a lot of iPad cases, many of them triple what this cost, and none of them look nor feel as nice. I have to say that this doesn't offer a tremendous amount of protection, but that is not why I purchased it. I specifically wanted the thinnest, nicest looking portfolio I could find to keep the iPad clean and protect it from scratches in my messenger bag. I also wanted something in black that looks professional when I use it in an office setting all day. This fits the bill perfectly and I am very conte",5.0,Super thin portfolio for ipad -- I love mine,1279670400,"07 21, 2010",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d32c'},A34OCYHWP4HGKJ,9861750843,Amazon Customer,"[0, 0]",The cover came earlier than expected and looks exactly like the picture. The only issue I have with it is that the front cover does not fit on the front of the phone correctly. I had to turn it upside down for it to snap on all the way.,4.0,Good phone cover.,1375833600,"08 7, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d32b'},A3RXCTWY8K8426,9861750843,adnil in apple valley,"[0, 0]","I bot 3 different styles of these cases.  They took awhile to arrive but, they are worth it.  A fun look and they feel smooth & sturdy. Fun to change around.",4.0,samsung design hard case,1382400000,"10 22, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d32d'},A22GY051ZKCIIB,9861750843,Amazon Customer,"[0, 0]","This phone case is effective protection for my phone, and attractive at the same time, in addition to being inexpensive!",5.0,Samsung Brightside phone case,1394409600,"03 10, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d32e'},A2HRFBHQENU4LK,9861750843,Ally,"[0, 0]","everyone started noticing my phone once i had this cover, its so different. but silver to blue side didnt match. only i could tell.",5.0,fun,1375142400,"07 30, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d32f'},A1VHKYXS4MY66C,9861750843,Amazon Customer,"[0, 2]","While this looks really great it broke after only having it one month. Before that it already showed signs of wear (i.e. fading paint/design, several slight cracks). Yes, I did drop it several times, and the phone was protected. I didn't pay much...but after only one month???? Let the buyer beware.",2.0,Pretty but cheap,1368748800,"05 17, 2013",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d330'},A3BDI1C4ZSYL5Q,9861750843,Angeline C. Racculia,"[0, 0]",The front and back of the case do not match!  They are backwards and it makes the case look very sloppy.  Very disappointed,1.0,Unhappy with product,1392681600,"02 18, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d332'},A1WF7PV4ZSDOC7,9861750843,Carl Maki,"[0, 0]",I like it fine however I thought it was going to be he very smooth material like my old pink one was but it does work fine.,4.0,Samsung Brightside case,1401494400,"05 31, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d331'},AN0FS1C4EUNZC,9861750843,Becky,"[0, 0]",I like the design and color.I have dropped my phone a couple of timesand wanted something to protect it.,5.0,phone cover,1397174400,"04 11, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d334'},AWD6SR6I52C5C,9861750843,Casteela,"[0, 0]",This is a nice cover and makes the perfect gift.  The product is of great quality and presentation. Glad I ordered.,5.0,Nice Cover,1356739200,"12 29, 2012",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d333'},A3MQZIHBELJDUM,9861750843,Carol A,"[1, 1]",Our daughter really likes this phone cover. Her favorite color is blue so it was perfect for her. It arrived within the specified shipping times and the price was right. Much better deal than the Verizon Store! Thank you!,4.0,Samsung Brightside phone cover,1365206400,"04 6, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d335'},A3AURGQKXVEE45,9861750843,aolsen,"[0, 0]",The case works well. The case has already been tested by an accidental drop. The case didn't fall off and the phone is fine.,5.0,good,1350864000,"10 22, 2012",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d336'},A2QLHAP3QUE57I,9861750843,Charlotte K Elmore,"[0, 0]","Loved this one, colors are beautiful! Back fit good, but front surround piece worthless fit.",2.0,Two Stars,1404950400,"07 10, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d337'},A1HW1IS4EGQAMB,9861750843,Charlie,"[0, 0]","It came in and looked very nice. After a few weeks of use, the clear outer coating started to come off. Then the design started to as well. The case itself lasted 6 months or so, and then the little plastic tabs that clipped it on, finally broke. For the price, it wasn't a bad buy, but rememeber, you get what you pay for.",3.0,Pretty,1401753600,"06 3, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d338'},AA79CSZCKGAP6,9861750843,Cheryl B,"[0, 1]",I purchased this cover along with another cover for my daughter's phone. Her other cover came first so I used this one while waiting for the cover I ordered for my phone. This is a very nice cover. Very easy to get on but I only gave it four stars because it was rather difficult for me to get off when the cover I ordered arrived. The other cover I purchased for my daughter did not hold up (about two weeks) so she now has this cover on her phone. I am confident that this cover will protect her phone unlike her last cover which completely came off when she dropped it a short distance.,4.0,Nice cover,1342224000,"07 14, 2012",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d339'},AU9AD5QAV4M43,9861750843,China Doll,"[0, 0]","Cheap, made poorly and  like other cases I have tried almost impossible to put on the phone without cracking the case.Would not recommend, even if fit right I believe it wouldn't provide added protection for your cell.",1.0,poor quality,1400457600,"05 19, 2014",Cell_Phones_and_Accessories,0.0
{'$oid': '5a1321d5741a2384e802d33a'},A3JVKCK13W5P9L,9861750843,"Cynthia L. Orensten ""4Shalom""","[0, 0]",Re: Samsung Brightside Blue/Silver Vines Cell Phone CoverIt's so much prettier than the picture! Fast Ship! Highly Recommend!Thank you very much!Cynthia,5.0,Samsung Brightside Blue/Silver Vines Cell Phone Cover,1361664000,"02 24, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d33b'},A259KN4CT2R64G,9861750843,D. Cope,"[0, 0]",i liked the style and it works great i purchased 3 others in different styles for my sons phone also,5.0,love the case it fits great and looks great,1371686400,"06 20, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d33c'},A14N1XT8UQ50FT,9861750843,Ellen Andrews,"[0, 0]","Case very attractive however, sometimes I have to work with phone as cover &#34;catches&#34; and prevents phone from closing properly.  I've had case about a month and it seems to be getting better the more I use it.",4.0,Samsung Brightside U380 hard case review,1397260800,"04 12, 2014",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d33d'},A2E50C4GOXL0E1,9861750843,Dale,"[0, 0]",Its such a cool design and i get so many complements on it. Ive dropped it a few times and its held up well. Over-all great case!,5.0,I Really Like This.,1357516800,"01 7, 2013",Cell_Phones_and_Accessories,1.0
{'$oid': '5a1321d5741a2384e802d33e'},A2UYY3EBA3BSU0,9861750843,Ellen,"[0, 0]",Great fit. Pretty but the pattern on the case didn't match up from the front to the back. It took almost a month to get it though.,4.0,Stylish,1369008000,"05 20, 2013",Cell_Phones_and_Accessories,1.0
